ShipmentSysID,ShipmentID,PurchaseOrderID,SupplierID,WarehouseID,ShipmentDate,ExpectedDeliveryDate,ActualDeliveryDate,Carrier,TransportMode,TrackingNumber,DistanceKM,TransitDays,DelayDays,ShipmentStatus,FreightCost
SYSSHP0001003,SHP0001003,PO102871,SUP797229,WH482364,2025-09-21,2025-10-06,2025-10-06,Blue Dart,Road,TRK752997384,1564,8,0,Delivered,39423.06
SYSSHP0001004,SHP0001004,PO702042,SUP179046,WH599948,2026-02-03,2026-03-07,2026-03-07,DHL,Road,TRK310148111,33,1,0,Delivered,729.72
SYSSHP0001005,SHP0001005,PO636561,SUP982554,WH356150,2026-04-20,2026-05-05,2026-05-05,Blue Dart,Road,TRK649527664,345,3,0,Delivered,8270.38
SYSSHP0001006,SHP0001006,PO775636,SUP500156,WH636265,2025-09-17,2025-09-28,2025-09-30,DHL,Road,TRK526874654,2250,6,2,Delayed,51164.39
SYSSHP0001007,SHP0001007,PO586830,SUP774591,WH174441,2026-03-10,2026-03-27,2026-03-27,Blue Dart,Road,TRK405641007,25,2,0,Delivered,593.12
SYSSHP0001008,SHP0001008,PO993647,SUP514850,WH324082,2025-10-26,2025-11-07,2025-11-07,Blue Dart,Road,TRK331600910,345,3,0,Delivered,8845.55
SYSSHP0001009,SHP0001009,PO874415,SUP120422,WH526117,2026-01-30,2026-02-13,2026-02-13,Shadowfax,Road,TRK555086354,720,5,0,Delivered,18462.98
SYSSHP0001010,SHP0001010,PO110142,SUP913423,WH555884,2026-05-02,2026-05-15,2026-05-15,Delhivery,Road,TRK425591954,1190,6,0,Delivered,29003.95
SYSSHP0001011,SHP0001011,PO474894,SUP717889,WH233470,2025-11-10,2025-11-27,2025-11-27,Ecom Express,Road,TRK911871283,1410,6,0,Delivered,33669.2
SYSSHP0001012,SHP0001012,PO868677,SUP384076,WH479201,2026-05-28,2026-06-09,2026-06-09,Ecom Express,Rail,TRK596197535,1330,7,0,Delivered,23728.51
SYSSHP0001013,SHP0001013,PO520245,SUP314181,WH567574,2025-12-24,2026-01-16,2026-01-16,Blue Dart,Road,TRK983473934,580,3,0,Delivered,15156.12
SYSSHP0001014,SHP0001014,PO823415,SUP338533,WH526117,2025-10-08,2025-10-24,2025-10-24,Blue Dart,Road,TRK265381977,1498,9,0,Delivered,34923.45
SYSSHP0001015,SHP0001015,PO935620,SUP196126,WH771088,2026-03-26,2026-04-17,2026-04-17,DHL,Road,TRK547918677,1611,6,0,Delivered,36886.84
SYSSHP0001016,SHP0001016,PO985364,SUP329974,WH100425,2026-03-27,2026-04-07,2026-04-07,DHL,Road,TRK629408646,1190,4,0,Delivered,32096.28
SYSSHP0001017,SHP0001017,PO941235,SUP953085,WH205907,2026-05-21,2026-06-05,2026-06-05,Ecom Express,Rail,TRK568224996,2150,7,0,Delivered,39717.77
SYSSHP0001018,SHP0001018,PO917012,SUP103717,WH412942,2026-05-09,2026-06-10,2026-06-10,Shadowfax,Road,TRK717684683,1586,6,0,Delivered,35031.13
SYSSHP0001019,SHP0001019,PO817712,SUP487477,WH174441,2025-09-15,2025-09-29,2025-09-29,Shadowfax,Road,TRK245489216,831,4,0,Delivered,19766.94
SYSSHP0001020,SHP0001020,PO606545,SUP236306,WH808011,2026-05-31,2026-06-12,2026-06-12,Shadowfax,Road,TRK482235260,150,3,0,Delivered,3336.54
SYSSHP0001021,SHP0001021,PO531262,SUP874483,WH329974,2026-06-16,2026-06-22,2026-06-22,Shadowfax,Road,TRK296760502,897,6,0,Delivered,23163.63
SYSSHP0001022,SHP0001022,PO112960,SUP725550,WH373903,2025-10-04,2025-10-18,2025-10-18,DHL,Road,TRK987793353,840,6,0,Delivered,22028.98
SYSSHP0001023,SHP0001023,PO704660,SUP519066,WH412942,2025-12-02,2025-12-29,2025-12-29,Ecom Express,Road,TRK722820339,916,6,0,Delivered,21762.46
SYSSHP0001024,SHP0001024,PO454733,SUP725550,WH997546,2025-09-14,2025-09-26,2025-09-26,FedEx,Rail,TRK542375728,594,3,0,Delivered,9718.58
SYSSHP0001025,SHP0001025,PO553873,SUP233827,WH412942,2026-03-14,2026-03-28,2026-03-28,Delhivery,Road,TRK953739357,633,6,0,Delivered,16765.18
SYSSHP0001026,SHP0001026,PO809147,SUP340044,WH997546,2025-08-13,2025-08-15,2025-08-15,Blue Dart,Road,TRK225161415,34,1,0,Delivered,887.2
SYSSHP0001027,SHP0001027,PO742686,SUP697530,WH539589,2026-07-29,2026-08-09,2026-08-09,DHL,Road,TRK249265120,335,3,0,In Transit,8738.54
SYSSHP0001028,SHP0001028,PO264550,SUP717024,WH460663,2025-12-03,2025-12-16,2025-12-16,DHL,Road,TRK284906027,930,6,0,Delivered,23761.01
SYSSHP0001029,SHP0001029,PO273438,SUP204180,WH237174,2026-03-15,2026-03-18,2026-03-18,Shadowfax,Road,TRK252857173,358,2,0,Delivered,9107.6
SYSSHP0001030,SHP0001030,PO152796,SUP757937,WH422451,2026-04-22,2026-04-28,2026-04-29,FedEx,Road,TRK841760327,1410,7,1,Delayed,36399.32
SYSSHP0001031,SHP0001031,PO956794,SUP329974,WH532322,2026-07-20,2026-08-02,2026-08-02,Blue Dart,Road,TRK310830273,2420,9,0,Delivered,54544.59
SYSSHP0001032,SHP0001032,PO569865,SUP600149,WH212235,2025-12-25,2026-01-12,2026-01-12,DHL,Road,TRK146473159,1651,9,0,Delivered,36868.87
SYSSHP0001033,SHP0001033,PO881439,SUP975467,WH519066,2026-01-03,2026-01-10,2026-01-10,Delhivery,Road,TRK730933965,980,4,0,Delivered,25975.76
SYSSHP0001034,SHP0001034,PO684194,SUP960394,WH205907,2026-08-02,2026-08-09,2026-08-09,Shadowfax,Road,TRK397829845,678,4,0,In Transit,18132.4
SYSSHP0001035,SHP0001035,PO930244,SUP770487,WH191161,2026-05-06,2026-05-18,2026-05-18,Blue Dart,Road,TRK206413916,2180,7,0,Delivered,56893.49
SYSSHP0001036,SHP0001036,PO633030,SUP946721,WH582662,2025-10-20,2025-11-05,2025-11-05,DHL,Road,TRK284440344,328,2,0,Delivered,8694.72
SYSSHP0001037,SHP0001037,PO457411,SUP717889,WH379766,2025-09-02,2025-09-18,2025-09-21,Ecom Express,Road,TRK859947314,1410,6,3,Delayed,34366.74
SYSSHP0001038,SHP0001038,PO576535,SUP923927,WH322086,2026-03-20,2026-04-09,2026-04-09,DHL,Road,TRK507608561,1729,6,0,Delivered,41704.27
SYSSHP0001039,SHP0001039,PO851470,SUP891937,WH686075,2026-04-28,2026-05-03,2026-05-03,DHL,Road,TRK232731028,500,2,0,Delivered,12164.75
SYSSHP0001040,SHP0001040,PO896204,SUP891937,WH958179,2026-06-21,2026-06-26,2026-06-26,Blue Dart,Road,TRK188313058,1364,8,0,Delivered,32245.75
SYSSHP0001041,SHP0001041,PO472390,SUP970127,WH662336,2026-04-03,2026-04-17,2026-04-17,Shadowfax,Road,TRK576693984,536,4,0,Delivered,12397.34
SYSSHP0001042,SHP0001042,PO647341,SUP685181,WH112038,2025-11-05,2025-11-21,2025-11-21,FedEx,Road,TRK829211472,1134,4,0,Delivered,27031.39
SYSSHP0001043,SHP0001043,PO616342,SUP774591,WH237174,2025-09-12,2025-09-28,2025-09-28,FedEx,Rail,TRK570361572,930,5,0,Delivered,15894.3
SYSSHP0001044,SHP0001044,PO212157,SUP725550,WH771088,2026-04-29,2026-05-13,2026-05-13,Ecom Express,Rail,TRK209223328,1685,8,0,Delivered,30272.25
SYSSHP0001045,SHP0001045,PO993590,SUP439498,WH922157,2026-05-29,2026-06-10,2026-06-10,FedEx,Rail,TRK231814874,645,5,0,Delivered,10275.8
SYSSHP0001046,SHP0001046,PO851606,SUP103717,WH770487,2025-11-28,2025-12-31,2025-12-31,Ecom Express,Road,TRK737426805,555,3,0,Delivered,12967.5
SYSSHP0001047,SHP0001047,PO764000,SUP207570,WH910891,2026-06-30,2026-07-22,2026-07-22,Shadowfax,Road,TRK747643947,1190,5,0,Delivered,31833.33
SYSSHP0001048,SHP0001048,PO572388,SUP340044,WH100425,2026-04-26,2026-04-28,2026-04-28,FedEx,Road,TRK216003492,1330,8,0,Delivered,30072.56
SYSSHP0001049,SHP0001049,PO623059,SUP575755,WH274389,2026-03-24,2026-04-11,2026-04-11,Delhivery,Road,TRK131915385,365,3,0,Delivered,8211.78
SYSSHP0001050,SHP0001050,PO553834,SUP685181,WH422451,2026-06-10,2026-06-27,2026-06-27,Delhivery,Rail,TRK510849034,1330,8,0,Delivered,23166.39
SYSSHP0001051,SHP0001051,PO285810,SUP399105,WH686075,2025-09-20,2025-09-30,2025-10-01,Blue Dart,Road,TRK809829892,969,6,1,Delayed,24959.55
SYSSHP0001052,SHP0001052,PO208584,SUP946721,WH930555,2026-06-07,2026-06-25,2026-06-25,FedEx,Road,TRK642019241,1308,8,0,Delivered,30487.29
SYSSHP0001053,SHP0001053,PO628597,SUP487477,WH274389,2026-03-11,2026-03-23,2026-03-23,Blue Dart,Road,TRK562145358,1003,6,0,Delivered,26479.83
SYSSHP0001054,SHP0001054,PO826155,SUP384076,WH801474,2026-06-02,2026-06-15,2026-06-15,FedEx,Road,TRK593552134,1330,8,0,Delivered,29499.27
SYSSHP0001055,SHP0001055,PO408463,SUP156837,WH567574,2025-08-18,2025-09-03,2025-09-06,FedEx,Road,TRK562440328,662,6,3,Delayed,15009.16
SYSSHP0001056,SHP0001056,PO834018,SUP194689,WH816751,2025-12-15,2025-12-29,2025-12-29,FedEx,Road,TRK808753985,930,4,0,Delivered,23035.1
SYSSHP0001057,SHP0001057,PO674416,SUP943298,WH740967,2026-02-25,2026-03-08,2026-03-08,FedEx,Road,TRK382813918,1404,7,0,Delivered,34360.73
SYSSHP0001058,SHP0001058,PO763311,SUP807617,WH519066,2026-01-17,2026-02-02,2026-02-02,DHL,Road,TRK444115773,980,6,0,Delivered,21860.98
SYSSHP0001059,SHP0001059,PO819964,SUP475190,WH356150,2026-04-16,2026-04-30,2026-04-30,Ecom Express,Rail,TRK128883480,1509,7,0,Delivered,27253.71
SYSSHP0001060,SHP0001060,PO781664,SUP739244,WH567574,2025-12-25,2026-01-04,2026-01-04,FedEx,Road,TRK470594501,20,2,0,Delivered,539.19
SYSSHP0001061,SHP0001061,PO668843,SUP757937,WH555884,2025-08-28,2025-09-03,2025-09-03,Shadowfax,Road,TRK435114318,1410,7,0,Delivered,35197.35
SYSSHP0001062,SHP0001062,PO469348,SUP284171,WH205907,2026-02-15,2026-02-26,2026-02-26,Blue Dart,Rail,TRK678120648,1709,5,0,Delivered,27864.33
SYSSHP0001063,SHP0001063,PO844618,SUP807617,WH380746,2026-04-11,2026-04-28,2026-04-28,Shadowfax,Road,TRK604336426,2150,9,0,Delivered,53620.88
SYSSHP0001064,SHP0001064,PO399817,SUP535020,WH770487,2025-12-13,2025-12-30,2025-12-30,Ecom Express,Road,TRK204932137,1080,6,0,Delivered,28124.96
SYSSHP0001065,SHP0001065,PO211642,SUP575755,WH658582,2025-08-06,2025-08-25,2025-08-27,Shadowfax,Road,TRK464577685,504,3,2,Delayed,11507.9
SYSSHP0001066,SHP0001066,PO309612,SUP205907,WH412942,2026-06-28,2026-07-15,2026-07-15,Shadowfax,Road,TRK945195456,24,2,0,Delivered,537.04
SYSSHP0001067,SHP0001067,PO816586,SUP600149,WH322086,2026-01-13,2026-01-30,2026-01-30,Ecom Express,Road,TRK531673580,1397,6,0,Delivered,36354.15
SYSSHP0001068,SHP0001068,PO409477,SUP346629,WH686075,2026-06-17,2026-06-29,2026-06-29,DHL,Road,TRK172230370,2180,6,0,Delivered,54134.07
SYSSHP0001069,SHP0001069,PO574579,SUP600149,WH100425,2026-02-10,2026-02-26,2026-02-26,DHL,Road,TRK954324560,150,3,0,Delivered,3357.5
SYSSHP0001070,SHP0001070,PO335203,SUP399607,WH808011,2025-09-13,2025-10-01,2025-10-03,Ecom Express,Road,TRK436460186,24,2,2,Delayed,552.01
SYSSHP0001071,SHP0001071,PO922405,SUP290556,WH654634,2026-01-19,2026-01-28,2026-01-28,Ecom Express,Road,TRK293918682,1460,9,0,Delivered,38550.54
SYSSHP0001072,SHP0001072,PO149261,SUP807617,WH539589,2025-12-20,2026-01-07,2026-01-07,Shadowfax,Road,TRK601754527,1585,9,0,Delivered,36993.39
SYSSHP0001073,SHP0001073,PO926394,SUP969693,WH654634,2026-04-07,2026-04-24,2026-04-24,Shadowfax,Road,TRK772976789,2420,9,0,Delivered,53964.57
SYSSHP0001074,SHP0001074,PO678944,SUP757937,WH555884,2026-07-15,2026-07-20,2026-07-20,Shadowfax,Road,TRK835842393,1410,7,0,Delivered,36416.99
SYSSHP0001075,SHP0001075,PO918859,SUP123005,WH379766,2026-06-20,2026-07-08,2026-07-08,Blue Dart,Road,TRK780674456,715,5,0,Delivered,16457.72
SYSSHP0001076,SHP0001076,PO764575,SUP399105,WH380746,2026-01-28,2026-02-08,2026-02-08,Shadowfax,Road,TRK745568239,1144,6,0,Delivered,26518.66
SYSSHP0001077,SHP0001077,PO673167,SUP946721,WH801474,2026-05-03,2026-05-21,2026-05-21,DHL,Road,TRK598387685,788,4,0,Delivered,19248.41
SYSSHP0001078,SHP0001078,PO302897,SUP487477,WH656116,2025-09-30,2025-10-14,2025-10-14,Delhivery,Road,TRK131290846,1193,4,0,Delivered,27787.34
SYSSHP0001079,SHP0001079,PO296059,SUP923927,WH322086,2026-01-18,2026-02-08,2026-02-08,Shadowfax,Road,TRK621668838,868,6,0,Delivered,22490.89
SYSSHP0001080,SHP0001080,PO225151,SUP970127,WH322086,2025-10-09,2025-10-24,2025-10-24,Blue Dart,Road,TRK537020273,413,3,0,Delivered,10937.84
SYSSHP0001081,SHP0001081,PO236384,SUP290556,WH654634,2026-05-13,2026-05-24,2026-05-24,Shadowfax,Road,TRK250925319,1460,9,0,Delivered,33843.1
SYSSHP0001082,SHP0001082,PO588983,SUP923927,WH599948,2026-02-22,2026-03-13,2026-03-13,Ecom Express,Road,TRK932274313,500,2,0,Delivered,13328.89
SYSSHP0001083,SHP0001083,PO438302,SUP739244,WH519066,2026-04-11,2026-04-23,2026-04-23,DHL,Road,TRK453568052,1410,7,0,Delivered,36887.96
SYSSHP0001084,SHP0001084,PO984096,SUP770487,WH771088,2025-11-16,2025-11-26,2025-11-26,FedEx,Road,TRK334084722,930,6,0,Delivered,21130.89
SYSSHP0001085,SHP0001085,PO475479,SUP242254,WH482364,2026-03-30,2026-04-13,2026-04-13,Ecom Express,Road,TRK160049440,658,5,0,Delivered,16089.28
SYSSHP0001086,SHP0001086,PO292800,SUP125611,WH922157,2026-06-11,2026-06-25,2026-06-25,FedEx,Road,TRK833084825,1067,5,0,Delivered,24788.26
SYSSHP0001087,SHP0001087,PO669460,SUP314181,WH686075,2026-07-25,2026-08-18,2026-08-18,DHL,Road,TRK981934350,868,5,0,In Transit,20433.46
SYSSHP0001088,SHP0001088,PO331942,SUP739098,WH233470,2026-03-01,2026-03-18,2026-03-18,Shadowfax,Road,TRK957856711,1330,6,0,Delivered,35516.64
SYSSHP0001089,SHP0001089,PO407835,SUP943298,WH274389,2026-05-31,2026-06-10,2026-06-10,FedEx,Road,TRK432074523,37,1,0,Delivered,932.21
SYSSHP0001090,SHP0001090,PO688602,SUP535020,WH997546,2026-02-07,2026-02-23,2026-02-23,Delhivery,Road,TRK575026390,1734,6,0,Delivered,41516.04
SYSSHP0001091,SHP0001091,PO801432,SUP969693,WH233470,2026-01-30,2026-02-17,2026-02-17,Delhivery,Road,TRK419355409,1190,5,0,Delivered,27431.8
SYSSHP0001092,SHP0001092,PO751303,SUP624783,WH356150,2026-01-18,2026-01-31,2026-01-31,Shadowfax,Road,TRK536249294,350,3,0,Delivered,9081.31
SYSSHP0001093,SHP0001093,PO436526,SUP526156,WH820221,2026-06-19,2026-06-25,2026-06-25,DHL,Road,TRK870287372,861,5,0,Delivered,20760.29
SYSSHP0001094,SHP0001094,PO369054,SUP573489,WH237174,2026-05-14,2026-05-18,2026-05-18,DHL,Road,TRK551906293,505,3,0,Delivered,12630.34
SYSSHP0001095,SHP0001095,PO962043,SUP619389,WH205907,2026-03-21,2026-04-06,2026-04-06,Shadowfax,Road,TRK788904718,1421,6,0,Delivered,32567.47
SYSSHP0001096,SHP0001096,PO610451,SUP196126,WH429164,2025-11-14,2025-12-07,2025-12-07,Shadowfax,Road,TRK428079168,1208,6,0,Delivered,28470.88
SYSSHP0001097,SHP0001097,PO638857,SUP943170,WH237174,2025-12-05,2025-12-11,2025-12-11,Shadowfax,Road,TRK919439714,468,4,0,Delivered,10600.42
SYSSHP0001098,SHP0001098,PO910883,SUP874483,WH910891,2026-06-29,2026-07-04,2026-07-04,Shadowfax,Road,TRK243355059,840,5,0,Delivered,19574.86
SYSSHP0001099,SHP0001099,PO168652,SUP266931,WH274389,2025-11-06,2025-11-12,2025-11-12,FedEx,Road,TRK494707031,2150,8,0,Delivered,49255.31
SYSSHP0001100,SHP0001100,PO818699,SUP426147,WH781453,2026-06-22,2026-07-02,2026-07-02,Blue Dart,Road,TRK699717002,1072,4,0,Delivered,27052.49
SYSSHP0001101,SHP0001101,PO836879,SUP125611,WH237174,2026-07-30,2026-08-13,2026-08-13,Shadowfax,Road,TRK281200333,1583,9,0,In Transit,35220.03
SYSSHP0001102,SHP0001102,PO556379,SUP725550,WH379766,2025-09-06,2025-09-18,2025-09-18,DHL,Road,TRK282668050,840,5,0,Delivered,22458.42
SYSSHP0001103,SHP0001103,PO261223,SUP402020,WH656116,2025-11-20,2025-11-29,2025-11-29,FedEx,Rail,TRK988260922,540,3,0,Delivered,9555.0
SYSSHP0001104,SHP0001104,PO176806,SUP960394,WH771088,2026-07-10,2026-07-17,2026-07-17,DHL,Road,TRK409196813,542,2,0,Delivered,13946.86
SYSSHP0001105,SHP0001105,PO702891,SUP982554,WH237174,2026-01-24,2026-02-10,2026-02-10,DHL,Road,TRK880296841,1082,6,0,Delivered,27467.59
SYSSHP0001106,SHP0001106,PO573039,SUP812526,WH832052,2025-11-05,2025-11-24,2025-11-24,DHL,Road,TRK352850765,980,4,0,Delivered,24586.63
SYSSHP0001107,SHP0001107,PO806004,SUP774591,WH519066,2026-05-21,2026-06-07,2026-06-07,FedEx,Road,TRK243027709,1410,9,0,Delivered,37163.68
SYSSHP0001108,SHP0001108,PO855274,SUP925981,WH555884,2026-01-30,2026-02-16,2026-02-16,Shadowfax,Road,TRK554505193,37,1,0,Delivered,950.18
SYSSHP0001109,SHP0001109,PO834928,SUP216970,WH191161,2026-03-12,2026-03-29,2026-03-29,Blue Dart,Road,TRK155955489,345,2,0,Delivered,8164.19
SYSSHP0001110,SHP0001110,PO403915,SUP270395,WH808011,2026-03-28,2026-04-12,2026-04-12,Ecom Express,Road,TRK861890648,780,6,0,Delivered,20078.14
SYSSHP0001111,SHP0001111,PO902448,SUP573489,WH771088,2026-04-18,2026-04-24,2026-04-24,FedEx,Road,TRK424814794,393,3,0,Delivered,10566.83
SYSSHP0001112,SHP0001112,PO962057,SUP946721,WH376807,2025-12-29,2026-01-14,2026-01-14,DHL,Road,TRK282392760,1674,6,0,Delivered,41044.36
SYSSHP0001113,SHP0001113,PO243006,SUP982554,WH212235,2025-12-10,2025-12-27,2025-12-27,Ecom Express,Road,TRK564854683,994,4,0,Delivered,22572.72
SYSSHP0001114,SHP0001114,PO409307,SUP432043,WH636265,2025-08-13,2025-08-29,2025-08-30,DHL,Road,TRK902969226,539,3,1,Delayed,12829.8
SYSSHP0001115,SHP0001115,PO810189,SUP529893,WH174441,2026-02-10,2026-03-02,2026-03-02,DHL,Road,TRK655095194,28,2,0,Delivered,659.82
SYSSHP0001116,SHP0001116,PO779414,SUP770487,WH832052,2026-06-29,2026-07-10,2026-07-10,Delhivery,Road,TRK696651173,2150,9,0,Delivered,56470.11
SYSSHP0001117,SHP0001117,PO682032,SUP492483,WH526833,2025-12-07,2025-12-24,2025-12-24,Blue Dart,Road,TRK346810881,1646,6,0,Delivered,37719.25
SYSSHP0001118,SHP0001118,PO513224,SUP522179,WH832052,2025-10-11,2025-10-28,2025-10-28,Blue Dart,Road,TRK631406400,980,6,0,Delivered,21759.88
SYSSHP0001119,SHP0001119,PO884645,SUP725550,WH412942,2026-02-09,2026-02-21,2026-02-21,FedEx,Road,TRK220786160,720,6,0,Delivered,18885.02
SYSSHP0001120,SHP0001120,PO777308,SUP529893,WH642717,2025-10-23,2025-11-13,2025-11-14,Delhivery,Road,TRK996524668,603,4,1,Delayed,13773.41
SYSSHP0001121,SHP0001121,PO746850,SUP329974,WH567574,2025-12-19,2025-12-30,2025-12-30,Blue Dart,Road,TRK664804742,1341,7,0,Delivered,34643.71
SYSSHP0001122,SHP0001122,PO938504,SUP207570,WH237174,2026-06-07,2026-07-01,2026-07-01,Shadowfax,Road,TRK201259461,669,4,0,Delivered,17686.24
SYSSHP0001123,SHP0001123,PO675512,SUP824586,WH930555,2025-11-11,2025-11-26,2025-11-27,Blue Dart,Road,TRK523236607,353,4,1,Delayed,8425.33
SYSSHP0001124,SHP0001124,PO170634,SUP685181,WH539589,2025-12-12,2025-12-29,2025-12-29,Shadowfax,Road,TRK808174957,517,2,0,Delivered,12614.43
SYSSHP0001125,SHP0001125,PO446922,SUP120422,WH380746,2025-11-19,2025-12-03,2025-12-03,Blue Dart,Road,TRK804560130,1460,6,0,Delivered,36663.26
SYSSHP0001126,SHP0001126,PO398987,SUP770487,WH112038,2026-07-11,2026-07-21,2026-07-21,Ecom Express,Road,TRK238856506,930,6,0,Delivered,21442.86
SYSSHP0001127,SHP0001127,PO572536,SUP739098,WH636265,2026-03-23,2026-04-09,2026-04-09,Blue Dart,Rail,TRK898649166,2180,7,0,Delivered,33316.71
SYSSHP0001128,SHP0001128,PO259797,SUP923927,WH770487,2026-05-02,2026-05-22,2026-05-22,Delhivery,Road,TRK357784072,2420,6,0,Delivered,64917.1
SYSSHP0001129,SHP0001129,PO549112,SUP123005,WH379766,2026-07-09,2026-07-28,2026-07-28,Delhivery,Road,TRK517151813,715,4,0,Delivered,18516.69
SYSSHP0001130,SHP0001130,PO846794,SUP120422,WH599948,2025-11-19,2025-12-02,2025-12-02,FedEx,Road,TRK960175026,883,4,0,Delivered,21334.86
SYSSHP0001131,SHP0001131,PO240829,SUP529893,WH785197,2026-03-07,2026-03-26,2026-03-26,Blue Dart,Road,TRK993409974,935,4,0,Delivered,22287.86
SYSSHP0001132,SHP0001132,PO566991,SUP823846,WH237174,2025-08-06,2025-08-23,2025-08-23,Ecom Express,Road,TRK554268579,709,5,0,Delivered,15917.84
SYSSHP0001133,SHP0001133,PO284308,SUP426147,WH479201,2026-02-19,2026-03-02,2026-03-02,FedEx,Road,TRK199801582,28,1,0,Delivered,621.66
SYSSHP0001134,SHP0001134,PO966589,SUP717024,WH377746,2025-10-16,2025-10-30,2025-10-30,Shadowfax,Road,TRK266504816,25,1,0,Delivered,666.33
SYSSHP0001135,SHP0001135,PO757057,SUP290556,WH324082,2025-09-06,2025-09-15,2025-09-15,FedEx,Road,TRK185022239,1379,6,0,Delivered,36593.2
SYSSHP0001136,SHP0001136,PO631815,SUP290556,WH808011,2025-11-04,2025-11-14,2025-11-15,Shadowfax,Road,TRK422561333,30,1,1,Delayed,786.23
SYSSHP0001137,SHP0001137,PO906564,SUP284171,WH997546,2026-05-10,2026-05-20,2026-05-20,Blue Dart,Road,TRK651274642,1371,6,0,Delivered,30899.82
SYSSHP0001138,SHP0001138,PO669868,SUP555052,WH740967,2026-01-06,2026-01-17,2026-01-17,Ecom Express,Road,TRK972763942,660,5,0,Delivered,15356.16
SYSSHP0001139,SHP0001139,PO255852,SUP843215,WH532322,2026-02-09,2026-02-24,2026-02-24,Blue Dart,Road,TRK222337296,23,1,0,Delivered,591.16
SYSSHP0001140,SHP0001140,PO868844,SUP123005,WH832052,2026-03-06,2026-03-24,2026-03-24,FedEx,Road,TRK148596177,350,2,0,Delivered,7845.76
SYSSHP0001141,SHP0001141,PO194952,SUP923927,WH958179,2026-05-25,2026-06-13,2026-06-13,FedEx,Road,TRK769811308,1742,9,0,Delivered,45360.23
SYSSHP0001142,SHP0001142,PO989173,SUP969693,WH922157,2025-11-03,2025-11-22,2025-11-22,Shadowfax,Road,TRK748596832,999,4,0,Delivered,23273.29
SYSSHP0001143,SHP0001143,PO817395,SUP841666,WH532322,2026-04-28,2026-05-14,2026-05-14,Blue Dart,Road,TRK114285707,2150,6,0,Delivered,49146.16
SYSSHP0001144,SHP0001144,PO287847,SUP714953,WH539589,2026-02-03,2026-02-18,2026-02-18,Ecom Express,Road,TRK487329582,1277,9,0,Delivered,32503.88
SYSSHP0001145,SHP0001145,PO253300,SUP328552,WH379766,2026-04-10,2026-05-02,2026-05-02,Blue Dart,Road,TRK304872179,1713,6,0,Delivered,38644.53
SYSSHP0001146,SHP0001146,PO329448,SUP913423,WH379766,2026-05-05,2026-05-20,2026-05-20,Shadowfax,Rail,TRK255858123,1190,4,0,Delivered,20942.76
SYSSHP0001147,SHP0001147,PO345386,SUP555052,WH539589,2026-02-10,2026-02-19,2026-02-19,FedEx,Road,TRK259091651,28,1,0,Delivered,682.36
SYSSHP0001148,SHP0001148,PO478799,SUP514850,WH212235,2026-01-23,2026-02-05,2026-02-05,Shadowfax,Road,TRK854408968,344,2,0,Delivered,8333.86
SYSSHP0001149,SHP0001149,PO141843,SUP290556,WH781453,2026-06-06,2026-06-16,2026-06-16,Ecom Express,Road,TRK990615975,1293,7,0,Delivered,33836.77
SYSSHP0001150,SHP0001150,PO837920,SUP329974,WH555884,2025-08-08,2025-08-21,2025-08-26,FedEx,Rail,TRK632257271,1190,4,5,Delayed,21358.49
SYSSHP0001151,SHP0001151,PO386780,SUP824586,WH373903,2025-09-09,2025-09-23,2025-09-25,FedEx,Road,TRK529153534,1330,8,2,Delayed,32492.57
SYSSHP0001152,SHP0001152,PO282294,SUP943170,WH112038,2025-11-26,2025-11-30,2025-11-30,Blue Dart,Road,TRK667267264,1510,9,0,Delivered,33363.6
SYSSHP0001153,SHP0001153,PO976052,SUP123005,WH808011,2025-10-27,2025-11-15,2025-11-15,FedEx,Road,TRK608242781,1480,8,0,Delivered,33425.36
SYSSHP0001154,SHP0001154,PO333726,SUP717889,WH922157,2026-01-08,2026-01-24,2026-01-24,FedEx,Road,TRK122341268,25,2,0,Delivered,570.17
SYSSHP0001155,SHP0001155,PO610511,SUP498382,WH816751,2026-04-28,2026-05-19,2026-05-19,Ecom Express,Road,TRK335903593,660,5,0,Delivered,16459.27
SYSSHP0001156,SHP0001156,PO245718,SUP338533,WH422451,2025-11-06,2025-11-22,2025-11-22,DHL,Road,TRK876309973,1702,9,0,Delivered,43497.89
SYSSHP0001157,SHP0001157,PO394450,SUP528361,WH482364,2025-11-30,2025-12-16,2025-12-16,FedEx,Road,TRK958730450,1153,6,0,Delivered,30963.48
SYSSHP0001158,SHP0001158,PO852146,SUP131244,WH771088,2026-04-17,2026-04-27,2026-04-27,Shadowfax,Road,TRK618498938,631,6,0,Delivered,14289.3
SYSSHP0001159,SHP0001159,PO446265,SUP913423,WH519066,2026-03-17,2026-03-30,2026-03-30,FedEx,Road,TRK630133267,1190,5,0,Delivered,27986.73
SYSSHP0001160,SHP0001160,PO320939,SUP207570,WH658582,2025-12-23,2026-01-16,2026-01-16,DHL,Road,TRK826845755,728,5,0,Delivered,16593.32
SYSSHP0001161,SHP0001161,PO355506,SUP982554,WH412942,2026-02-01,2026-02-18,2026-02-18,Ecom Express,Rail,TRK343406810,1331,7,0,Delivered,20607.54
SYSSHP0001162,SHP0001162,PO760120,SUP535020,WH654634,2026-03-05,2026-03-22,2026-03-22,Blue Dart,Road,TRK926883089,1080,5,0,Delivered,28499.65
