WeatherSysID,WeatherID,City,State,Date,TemperatureC,HumidityPercent,RainfallMM,WindSpeedKmph,WeatherCondition,WeatherSeverity
SYSWEA0001690,WTH948485,Coimbatore,Tamil Nadu,2023-05-10,31,68,3,10,Sunny,Normal
SYSWEA0001691,WTH562139,New Delhi,Delhi,2023-05-11,39,83,4,18,Heatwave,High
SYSWEA0001692,WTH230738,Mumbai,Maharashtra,2023-05-11,32,71,2,17,Sunny,Normal
SYSWEA0001693,WTH601111,Bengaluru,Karnataka,2023-05-11,28,67,6,12,Sunny,Normal
SYSWEA0001694,WTH797640,Chennai,Tamil Nadu,2023-05-11,34,91,0,5,Sunny,Normal
SYSWEA0001695,WTH493914,Ahmedabad,Gujarat,2023-05-11,36,72,0,5,Sunny,Normal
SYSWEA0001696,WTH893679,Noida,Uttar Pradesh,2023-05-11,44,73,4,20,Heatwave,High
SYSWEA0001697,WTH430536,Pune,Maharashtra,2023-05-11,37,71,7,15,Sunny,Normal
SYSWEA0001698,WTH740479,Ghaziabad,Uttar Pradesh,2023-05-11,39,87,5,17,Sunny,Normal
SYSWEA0001699,WTH579114,Lucknow,Uttar Pradesh,2023-05-11,40,43,5,5,Cloudy,Normal
SYSWEA0001700,WTH656405,Kanpur,Uttar Pradesh,2023-05-11,42,84,2,8,Sunny,Normal
SYSWEA0001701,WTH639926,Nagpur,Maharashtra,2023-05-11,40,52,4,20,Sunny,Normal
SYSWEA0001702,WTH117438,Mangalore,Karnataka,2023-05-11,34,83,7,15,Sunny,Normal
SYSWEA0001703,WTH736237,Coimbatore,Tamil Nadu,2023-05-11,29,78,6,12,Sunny,Normal
SYSWEA0001704,WTH548702,New Delhi,Delhi,2023-05-12,42,66,9,16,Cloudy,Normal
SYSWEA0001705,WTH846525,Mumbai,Maharashtra,2023-05-12,31,95,12,11,Sunny,Normal
SYSWEA0001706,WTH234072,Bengaluru,Karnataka,2023-05-12,35,59,10,6,Cloudy,Normal
SYSWEA0001707,WTH276216,Chennai,Tamil Nadu,2023-05-12,34,91,6,19,Cloudy,Normal
SYSWEA0001708,WTH355177,Ahmedabad,Gujarat,2023-05-12,37,63,5,12,Sunny,Normal
SYSWEA0001709,WTH556018,Noida,Uttar Pradesh,2023-05-12,38,48,10,8,Sunny,Normal
SYSWEA0001710,WTH502118,Pune,Maharashtra,2023-05-12,28,95,2,15,Heatwave,High
SYSWEA0001711,WTH803176,Ghaziabad,Uttar Pradesh,2023-05-12,40,84,3,20,Sunny,Normal
SYSWEA0001712,WTH194835,Lucknow,Uttar Pradesh,2023-05-12,37,47,8,20,Sunny,Normal
SYSWEA0001713,WTH775268,Kanpur,Uttar Pradesh,2023-05-12,41,90,3,7,Heatwave,High
SYSWEA0001714,WTH947718,Nagpur,Maharashtra,2023-05-12,43,56,5,18,Sunny,Normal
SYSWEA0001715,WTH216793,Mangalore,Karnataka,2023-05-12,30,77,10,7,Sunny,Normal
SYSWEA0001716,WTH700665,Coimbatore,Tamil Nadu,2023-05-12,34,60,11,8,Heatwave,High
SYSWEA0001717,WTH425896,New Delhi,Delhi,2023-05-13,38,58,5,5,Heatwave,High
SYSWEA0001718,WTH908746,Mumbai,Maharashtra,2023-05-13,33,68,12,15,Heatwave,High
SYSWEA0001719,WTH211763,Bengaluru,Karnataka,2023-05-13,29,73,9,12,Sunny,Normal
SYSWEA0001720,WTH251729,Chennai,Tamil Nadu,2023-05-13,33,85,12,15,Cloudy,Normal
SYSWEA0001721,WTH730682,Ahmedabad,Gujarat,2023-05-13,39,53,5,9,Sunny,Normal
SYSWEA0001722,WTH727971,Noida,Uttar Pradesh,2023-05-13,38,53,10,6,Cloudy,Normal
SYSWEA0001723,WTH386735,Pune,Maharashtra,2023-05-13,32,70,10,8,Heatwave,High
SYSWEA0001724,WTH619071,Ghaziabad,Uttar Pradesh,2023-05-13,45,89,7,11,Sunny,Normal
SYSWEA0001725,WTH260119,Lucknow,Uttar Pradesh,2023-05-13,41,58,0,15,Heatwave,High
SYSWEA0001726,WTH913735,Kanpur,Uttar Pradesh,2023-05-13,39,85,3,6,Sunny,Normal
SYSWEA0001727,WTH122613,Nagpur,Maharashtra,2023-05-13,44,46,5,10,Sunny,Normal
SYSWEA0001728,WTH465226,Mangalore,Karnataka,2023-05-13,32,87,12,20,Sunny,Normal
SYSWEA0001729,WTH396080,Coimbatore,Tamil Nadu,2023-05-13,35,80,1,14,Sunny,Normal
SYSWEA0001730,WTH439128,New Delhi,Delhi,2023-05-14,39,79,8,9,Sunny,Normal
SYSWEA0001731,WTH563348,Mumbai,Maharashtra,2023-05-14,34,68,14,9,Sunny,Normal
SYSWEA0001732,WTH871037,Bengaluru,Karnataka,2023-05-14,31,80,2,11,Sunny,Normal
SYSWEA0001733,WTH494847,Chennai,Tamil Nadu,2023-05-14,38,60,13,9,Sunny,Normal
SYSWEA0001734,WTH472856,Ahmedabad,Gujarat,2023-05-14,46,62,1,8,Heatwave,High
SYSWEA0001735,WTH722217,Noida,Uttar Pradesh,2023-05-14,38,65,0,15,Sunny,Normal
SYSWEA0001736,WTH135644,Pune,Maharashtra,2023-05-14,30,77,13,12,Cloudy,Normal
SYSWEA0001737,WTH784507,Ghaziabad,Uttar Pradesh,2023-05-14,39,42,6,10,Sunny,Normal
SYSWEA0001738,WTH957939,Lucknow,Uttar Pradesh,2023-05-14,41,87,10,19,Sunny,Normal
SYSWEA0001739,WTH485166,Kanpur,Uttar Pradesh,2023-05-14,42,81,4,19,Sunny,Normal
SYSWEA0001740,WTH772566,Nagpur,Maharashtra,2023-05-14,38,35,0,20,Sunny,Normal
SYSWEA0001741,WTH387021,Mangalore,Karnataka,2023-05-14,33,91,7,20,Sunny,Normal
SYSWEA0001742,WTH412856,Coimbatore,Tamil Nadu,2023-05-14,31,61,7,18,Sunny,Normal
SYSWEA0001743,WTH525019,New Delhi,Delhi,2023-05-15,38,71,1,10,Sunny,Normal
SYSWEA0001744,WTH167037,Mumbai,Maharashtra,2023-05-15,36,66,16,20,Cloudy,Normal
SYSWEA0001745,WTH790573,Bengaluru,Karnataka,2023-05-15,35,83,12,11,Sunny,Normal
SYSWEA0001746,WTH681667,Chennai,Tamil Nadu,2023-05-15,35,67,13,5,Sunny,Normal
SYSWEA0001747,WTH784343,Ahmedabad,Gujarat,2023-05-15,41,63,0,11,Sunny,Normal
SYSWEA0001748,WTH188720,Noida,Uttar Pradesh,2023-05-15,37,45,8,6,Sunny,Normal
SYSWEA0001749,WTH543601,Pune,Maharashtra,2023-05-15,36,57,5,10,Sunny,Normal
SYSWEA0001750,WTH791176,Ghaziabad,Uttar Pradesh,2023-05-15,36,77,3,14,Sunny,Normal
SYSWEA0001751,WTH648055,Lucknow,Uttar Pradesh,2023-05-15,42,74,2,15,Sunny,Normal
SYSWEA0001752,WTH794804,Kanpur,Uttar Pradesh,2023-05-15,45,62,8,8,Sunny,Normal
SYSWEA0001753,WTH414267,Nagpur,Maharashtra,2023-05-15,37,87,2,9,Sunny,Normal
SYSWEA0001754,WTH720529,Mangalore,Karnataka,2023-05-15,35,97,7,11,Heatwave,High
SYSWEA0001755,WTH177971,Coimbatore,Tamil Nadu,2023-05-15,33,77,2,18,Cloudy,Normal
SYSWEA0001756,WTH519492,New Delhi,Delhi,2023-05-16,40,70,4,10,Sunny,Normal
SYSWEA0001757,WTH661936,Mumbai,Maharashtra,2023-05-16,31,94,8,9,Sunny,Normal
SYSWEA0001758,WTH849149,Bengaluru,Karnataka,2023-05-16,28,63,12,11,Cloudy,Normal
SYSWEA0001759,WTH540073,Chennai,Tamil Nadu,2023-05-16,42,83,15,10,Sunny,Normal
SYSWEA0001760,WTH181290,Ahmedabad,Gujarat,2023-05-16,41,44,4,12,Sunny,Normal
SYSWEA0001761,WTH169163,Noida,Uttar Pradesh,2023-05-16,37,52,8,18,Sunny,Normal
SYSWEA0001762,WTH253437,Pune,Maharashtra,2023-05-16,29,71,6,13,Heatwave,High
SYSWEA0001763,WTH333020,Ghaziabad,Uttar Pradesh,2023-05-16,39,90,4,17,Sunny,Normal
SYSWEA0001764,WTH717429,Lucknow,Uttar Pradesh,2023-05-16,36,64,1,14,Sunny,Normal
SYSWEA0001765,WTH678333,Kanpur,Uttar Pradesh,2023-05-16,37,71,8,14,Sunny,Normal
SYSWEA0001766,WTH433443,Nagpur,Maharashtra,2023-05-16,46,52,0,10,Cloudy,Normal
SYSWEA0001767,WTH600025,Mangalore,Karnataka,2023-05-16,32,94,5,17,Sunny,Normal
SYSWEA0001768,WTH789504,Coimbatore,Tamil Nadu,2023-05-16,31,92,5,9,Sunny,Normal
SYSWEA0001769,WTH155432,New Delhi,Delhi,2023-05-17,38,43,6,13,Sunny,Normal
SYSWEA0001770,WTH291999,Mumbai,Maharashtra,2023-05-17,33,88,20,19,Sunny,Normal
SYSWEA0001771,WTH548544,Bengaluru,Karnataka,2023-05-17,32,78,8,13,Sunny,Normal
SYSWEA0001772,WTH420509,Chennai,Tamil Nadu,2023-05-17,36,93,6,7,Sunny,Normal
SYSWEA0001773,WTH865411,Ahmedabad,Gujarat,2023-05-17,41,61,0,7,Sunny,Normal
SYSWEA0001774,WTH879521,Noida,Uttar Pradesh,2023-05-17,37,50,2,7,Sunny,Normal
SYSWEA0001775,WTH544579,Pune,Maharashtra,2023-05-17,36,68,9,5,Cloudy,Normal
SYSWEA0001776,WTH525167,Ghaziabad,Uttar Pradesh,2023-05-17,44,78,2,8,Sunny,Normal
SYSWEA0001777,WTH848851,Lucknow,Uttar Pradesh,2023-05-17,44,40,3,5,Heatwave,High
SYSWEA0001778,WTH736877,Kanpur,Uttar Pradesh,2023-05-17,44,67,5,6,Sunny,Normal
SYSWEA0001779,WTH283305,Nagpur,Maharashtra,2023-05-17,39,63,9,12,Heatwave,High
SYSWEA0001780,WTH543256,Mangalore,Karnataka,2023-05-17,31,72,5,6,Sunny,Normal
SYSWEA0001781,WTH454375,Coimbatore,Tamil Nadu,2023-05-17,35,86,2,8,Sunny,Normal
SYSWEA0001782,WTH404154,New Delhi,Delhi,2023-05-18,39,78,8,8,Cloudy,Normal
SYSWEA0001783,WTH873876,Mumbai,Maharashtra,2023-05-18,37,84,8,5,Sunny,Normal
SYSWEA0001784,WTH585550,Bengaluru,Karnataka,2023-05-18,33,90,3,6,Heatwave,High
SYSWEA0001785,WTH444511,Chennai,Tamil Nadu,2023-05-18,33,91,7,19,Sunny,Normal
SYSWEA0001786,WTH521598,Ahmedabad,Gujarat,2023-05-18,41,54,0,10,Sunny,Normal
SYSWEA0001787,WTH188860,Noida,Uttar Pradesh,2023-05-18,36,57,1,11,Sunny,Normal
SYSWEA0001788,WTH107246,Pune,Maharashtra,2023-05-18,36,83,2,20,Sunny,Normal
SYSWEA0001789,WTH413823,Ghaziabad,Uttar Pradesh,2023-05-18,40,44,3,16,Sunny,Normal
SYSWEA0001790,WTH213974,Lucknow,Uttar Pradesh,2023-05-18,41,63,2,13,Sunny,Normal
SYSWEA0001791,WTH106092,Kanpur,Uttar Pradesh,2023-05-18,43,68,2,18,Sunny,Normal
SYSWEA0001792,WTH240173,Nagpur,Maharashtra,2023-05-18,40,57,0,6,Sunny,Normal
SYSWEA0001793,WTH798566,Mangalore,Karnataka,2023-05-18,32,82,12,10,Heatwave,High
SYSWEA0001794,WTH541550,Coimbatore,Tamil Nadu,2023-05-18,36,67,13,8,Heatwave,High
SYSWEA0001795,WTH440669,New Delhi,Delhi,2023-05-19,44,66,7,9,Cloudy,Normal
SYSWEA0001796,WTH931219,Mumbai,Maharashtra,2023-05-19,36,90,4,8,Sunny,Normal
SYSWEA0001797,WTH904661,Bengaluru,Karnataka,2023-05-19,29,51,2,5,Sunny,Normal
SYSWEA0001798,WTH726090,Chennai,Tamil Nadu,2023-05-19,33,75,15,18,Cloudy,Normal
SYSWEA0001799,WTH609533,Ahmedabad,Gujarat,2023-05-19,36,82,4,14,Sunny,Normal
SYSWEA0001800,WTH361584,Noida,Uttar Pradesh,2023-05-19,42,40,3,10,Sunny,Normal
SYSWEA0001801,WTH798698,Pune,Maharashtra,2023-05-19,29,67,5,12,Heatwave,High
SYSWEA0001802,WTH835203,Ghaziabad,Uttar Pradesh,2023-05-19,42,87,3,8,Sunny,Normal
SYSWEA0001803,WTH340526,Lucknow,Uttar Pradesh,2023-05-19,43,86,9,9,Sunny,Normal
SYSWEA0001804,WTH253311,Kanpur,Uttar Pradesh,2023-05-19,38,47,6,11,Sunny,Normal
SYSWEA0001805,WTH498828,Nagpur,Maharashtra,2023-05-19,37,62,8,6,Sunny,Normal
SYSWEA0001806,WTH332548,Mangalore,Karnataka,2023-05-19,33,83,10,12,Sunny,Normal
SYSWEA0001807,WTH775149,Coimbatore,Tamil Nadu,2023-05-19,35,76,9,18,Sunny,Normal
SYSWEA0001808,WTH468075,New Delhi,Delhi,2023-05-20,40,38,1,13,Sunny,Normal
SYSWEA0001809,WTH142875,Mumbai,Maharashtra,2023-05-20,33,91,10,10,Cloudy,Normal
SYSWEA0001810,WTH399176,Bengaluru,Karnataka,2023-05-20,27,50,12,11,Cloudy,Normal
SYSWEA0001811,WTH364516,Chennai,Tamil Nadu,2023-05-20,37,90,13,10,Sunny,Normal
SYSWEA0001812,WTH801442,Ahmedabad,Gujarat,2023-05-20,41,66,4,8,Sunny,Normal
SYSWEA0001813,WTH879020,Noida,Uttar Pradesh,2023-05-20,44,35,2,16,Sunny,Normal
SYSWEA0001814,WTH320235,Pune,Maharashtra,2023-05-20,36,87,11,13,Sunny,Normal
SYSWEA0001815,WTH760140,Ghaziabad,Uttar Pradesh,2023-05-20,42,72,1,9,Cloudy,Normal
SYSWEA0001816,WTH302299,Lucknow,Uttar Pradesh,2023-05-20,44,87,1,11,Sunny,Normal
SYSWEA0001817,WTH416120,Kanpur,Uttar Pradesh,2023-05-20,43,85,1,15,Sunny,Normal
SYSWEA0001818,WTH145939,Nagpur,Maharashtra,2023-05-20,44,81,2,9,Sunny,Normal
SYSWEA0001819,WTH896241,Mangalore,Karnataka,2023-05-20,30,74,15,13,Sunny,Normal
SYSWEA0001820,WTH557311,Coimbatore,Tamil Nadu,2023-05-20,34,90,6,8,Sunny,Normal
SYSWEA0001821,WTH275044,New Delhi,Delhi,2023-05-21,43,39,6,5,Sunny,Normal
SYSWEA0001822,WTH932978,Mumbai,Maharashtra,2023-05-21,32,82,8,6,Sunny,Normal
SYSWEA0001823,WTH273558,Bengaluru,Karnataka,2023-05-21,33,62,8,7,Sunny,Normal
SYSWEA0001824,WTH520320,Chennai,Tamil Nadu,2023-05-21,41,88,9,17,Sunny,Normal
SYSWEA0001825,WTH699678,Ahmedabad,Gujarat,2023-05-21,40,73,2,10,Sunny,Normal
SYSWEA0001826,WTH628291,Noida,Uttar Pradesh,2023-05-21,45,48,0,19,Cloudy,Normal
SYSWEA0001827,WTH410759,Pune,Maharashtra,2023-05-21,36,95,5,12,Sunny,Normal
SYSWEA0001828,WTH147828,Ghaziabad,Uttar Pradesh,2023-05-21,40,80,8,12,Sunny,Normal
SYSWEA0001829,WTH391248,Lucknow,Uttar Pradesh,2023-05-21,38,74,4,9,Sunny,Normal
SYSWEA0001830,WTH963408,Kanpur,Uttar Pradesh,2023-05-21,40,48,0,12,Sunny,Normal
SYSWEA0001831,WTH763416,Nagpur,Maharashtra,2023-05-21,45,48,0,16,Sunny,Normal
SYSWEA0001832,WTH857155,Mangalore,Karnataka,2023-05-21,31,89,12,13,Sunny,Normal
SYSWEA0001833,WTH756361,Coimbatore,Tamil Nadu,2023-05-21,35,63,11,6,Sunny,Normal
SYSWEA0001834,WTH285320,New Delhi,Delhi,2023-05-22,36,87,5,13,Sunny,Normal
SYSWEA0001835,WTH857703,Mumbai,Maharashtra,2023-05-22,30,81,16,8,Sunny,Normal
SYSWEA0001836,WTH956526,Bengaluru,Karnataka,2023-05-22,31,74,12,11,Sunny,Normal
SYSWEA0001837,WTH263201,Chennai,Tamil Nadu,2023-05-22,36,88,7,17,Sunny,Normal
SYSWEA0001838,WTH198242,Ahmedabad,Gujarat,2023-05-22,39,63,4,20,Sunny,Normal
SYSWEA0001839,WTH298033,Noida,Uttar Pradesh,2023-05-22,38,66,7,10,Sunny,Normal
SYSWEA0001840,WTH425226,Pune,Maharashtra,2023-05-22,35,86,2,5,Sunny,Normal
SYSWEA0001841,WTH172827,Ghaziabad,Uttar Pradesh,2023-05-22,38,45,6,11,Sunny,Normal
SYSWEA0001842,WTH205102,Lucknow,Uttar Pradesh,2023-05-22,36,49,6,17,Sunny,Normal
SYSWEA0001843,WTH732599,Kanpur,Uttar Pradesh,2023-05-22,44,86,2,5,Cloudy,Normal
SYSWEA0001844,WTH900530,Nagpur,Maharashtra,2023-05-22,43,41,5,5,Sunny,Normal
SYSWEA0001845,WTH380658,Mangalore,Karnataka,2023-05-22,34,96,0,7,Sunny,Normal
SYSWEA0001846,WTH668716,Coimbatore,Tamil Nadu,2023-05-22,29,64,0,8,Heatwave,High
SYSWEA0001847,WTH896573,New Delhi,Delhi,2023-05-23,41,82,1,20,Sunny,Normal
SYSWEA0001848,WTH355652,Mumbai,Maharashtra,2023-05-23,32,93,8,9,Sunny,Normal
SYSWEA0001849,WTH122238,Bengaluru,Karnataka,2023-05-23,35,53,4,8,Sunny,Normal
SYSWEA0001850,WTH248724,Chennai,Tamil Nadu,2023-05-23,34,62,12,18,Sunny,Normal
SYSWEA0001851,WTH254535,Ahmedabad,Gujarat,2023-05-23,39,35,0,17,Sunny,Normal
SYSWEA0001852,WTH820126,Noida,Uttar Pradesh,2023-05-23,40,57,3,17,Heatwave,High
SYSWEA0001853,WTH335428,Pune,Maharashtra,2023-05-23,29,95,9,8,Sunny,Normal
SYSWEA0001854,WTH224099,Ghaziabad,Uttar Pradesh,2023-05-23,40,41,5,15,Sunny,Normal
SYSWEA0001855,WTH549449,Lucknow,Uttar Pradesh,2023-05-23,36,63,0,10,Sunny,Normal
SYSWEA0001856,WTH257517,Kanpur,Uttar Pradesh,2023-05-23,41,73,9,18,Sunny,Normal
SYSWEA0001857,WTH465308,Nagpur,Maharashtra,2023-05-23,47,77,3,14,Sunny,Normal
SYSWEA0001858,WTH378293,Mangalore,Karnataka,2023-05-23,29,98,10,16,Heatwave,High
SYSWEA0001859,WTH435812,Coimbatore,Tamil Nadu,2023-05-23,29,59,2,9,Cloudy,Normal
SYSWEA0001860,WTH954222,New Delhi,Delhi,2023-05-24,42,44,7,20,Cloudy,Normal
SYSWEA0001861,WTH251695,Mumbai,Maharashtra,2023-05-24,31,69,18,13,Sunny,Normal
SYSWEA0001862,WTH469737,Bengaluru,Karnataka,2023-05-24,32,55,2,17,Sunny,Normal
SYSWEA0001863,WTH730973,Chennai,Tamil Nadu,2023-05-24,40,80,9,18,Sunny,Normal
SYSWEA0001864,WTH501798,Ahmedabad,Gujarat,2023-05-24,46,85,4,12,Sunny,Normal
SYSWEA0001865,WTH658339,Noida,Uttar Pradesh,2023-05-24,44,61,7,20,Sunny,Normal
SYSWEA0001866,WTH652542,Pune,Maharashtra,2023-05-24,31,84,7,18,Sunny,Normal
SYSWEA0001867,WTH313154,Ghaziabad,Uttar Pradesh,2023-05-24,39,71,1,5,Sunny,Normal
SYSWEA0001868,WTH215507,Lucknow,Uttar Pradesh,2023-05-24,40,41,8,9,Sunny,Normal
SYSWEA0001869,WTH409012,Kanpur,Uttar Pradesh,2023-05-24,41,43,5,9,Cloudy,Normal
SYSWEA0001870,WTH354276,Nagpur,Maharashtra,2023-05-24,39,64,7,18,Heatwave,High
SYSWEA0001871,WTH222930,Mangalore,Karnataka,2023-05-24,35,76,7,9,Sunny,Normal
SYSWEA0001872,WTH489739,Coimbatore,Tamil Nadu,2023-05-24,35,64,0,18,Sunny,Normal
SYSWEA0001873,WTH978116,New Delhi,Delhi,2023-05-25,37,38,10,20,Sunny,Normal
SYSWEA0001874,WTH356949,Mumbai,Maharashtra,2023-05-25,30,75,4,7,Sunny,Normal
SYSWEA0001875,WTH256989,Bengaluru,Karnataka,2023-05-25,27,54,10,18,Cloudy,Normal
SYSWEA0001876,WTH593024,Chennai,Tamil Nadu,2023-05-25,40,71,3,14,Cloudy,Normal
SYSWEA0001877,WTH400699,Ahmedabad,Gujarat,2023-05-25,41,61,5,5,Cloudy,Normal
SYSWEA0001878,WTH733521,Noida,Uttar Pradesh,2023-05-25,38,42,0,6,Cloudy,Normal
SYSWEA0001879,WTH812930,Pune,Maharashtra,2023-05-25,36,61,2,18,Sunny,Normal
SYSWEA0001880,WTH843810,Ghaziabad,Uttar Pradesh,2023-05-25,44,64,4,14,Heatwave,High
SYSWEA0001881,WTH646833,Lucknow,Uttar Pradesh,2023-05-25,41,54,2,7,Sunny,Normal
SYSWEA0001882,WTH329540,Kanpur,Uttar Pradesh,2023-05-25,38,64,3,6,Sunny,Normal
SYSWEA0001883,WTH956223,Nagpur,Maharashtra,2023-05-25,39,60,7,7,Sunny,Normal
SYSWEA0001884,WTH967438,Mangalore,Karnataka,2023-05-25,32,92,17,17,Sunny,Normal
SYSWEA0001885,WTH304189,Coimbatore,Tamil Nadu,2023-05-25,31,79,0,18,Cloudy,Normal
SYSWEA0001886,WTH129411,New Delhi,Delhi,2023-05-26,37,52,1,15,Sunny,Normal
SYSWEA0001887,WTH322203,Mumbai,Maharashtra,2023-05-26,34,80,4,7,Sunny,Normal
SYSWEA0001888,WTH769399,Bengaluru,Karnataka,2023-05-26,27,88,4,11,Sunny,Normal
SYSWEA0001889,WTH691123,Chennai,Tamil Nadu,2023-05-26,36,62,6,6,Sunny,Normal
SYSWEA0001890,WTH423595,Ahmedabad,Gujarat,2023-05-26,43,85,0,7,Sunny,Normal
SYSWEA0001891,WTH429748,Noida,Uttar Pradesh,2023-05-26,41,35,4,11,Heatwave,High
SYSWEA0001892,WTH447412,Pune,Maharashtra,2023-05-26,33,75,2,8,Sunny,Normal
SYSWEA0001893,WTH124835,Ghaziabad,Uttar Pradesh,2023-05-26,44,61,1,9,Sunny,Normal
SYSWEA0001894,WTH404212,Lucknow,Uttar Pradesh,2023-05-26,41,77,7,6,Sunny,Normal
SYSWEA0001895,WTH853362,Kanpur,Uttar Pradesh,2023-05-26,38,50,10,7,Sunny,Normal
SYSWEA0001896,WTH625986,Nagpur,Maharashtra,2023-05-26,40,49,9,10,Sunny,Normal
SYSWEA0001897,WTH569217,Mangalore,Karnataka,2023-05-26,34,86,22,15,Sunny,Normal
SYSWEA0001898,WTH141956,Coimbatore,Tamil Nadu,2023-05-26,34,63,5,18,Sunny,Normal
SYSWEA0001899,WTH259804,New Delhi,Delhi,2023-05-27,46,80,6,7,Sunny,Normal
SYSWEA0001900,WTH673713,Mumbai,Maharashtra,2023-05-27,31,96,0,14,Sunny,Normal
SYSWEA0001901,WTH409967,Bengaluru,Karnataka,2023-05-27,34,55,1,10,Sunny,Normal
SYSWEA0001902,WTH193563,Chennai,Tamil Nadu,2023-05-27,34,70,6,16,Sunny,Normal
SYSWEA0001903,WTH368463,Ahmedabad,Gujarat,2023-05-27,38,39,5,20,Sunny,Normal
SYSWEA0001904,WTH696360,Noida,Uttar Pradesh,2023-05-27,43,83,10,8,Heatwave,High
SYSWEA0001905,WTH528902,Pune,Maharashtra,2023-05-27,28,81,6,17,Cloudy,Normal
SYSWEA0001906,WTH637373,Ghaziabad,Uttar Pradesh,2023-05-27,45,89,10,16,Sunny,Normal
SYSWEA0001907,WTH630519,Lucknow,Uttar Pradesh,2023-05-27,40,79,5,18,Sunny,Normal
SYSWEA0001908,WTH877039,Kanpur,Uttar Pradesh,2023-05-27,40,68,10,6,Sunny,Normal
SYSWEA0001909,WTH404779,Nagpur,Maharashtra,2023-05-27,40,85,7,8,Sunny,Normal
SYSWEA0001910,WTH333886,Mangalore,Karnataka,2023-05-27,30,82,22,7,Sunny,Normal
SYSWEA0001911,WTH591246,Coimbatore,Tamil Nadu,2023-05-27,36,79,13,19,Sunny,Normal
SYSWEA0001912,WTH867324,New Delhi,Delhi,2023-05-28,44,76,7,10,Sunny,Normal
SYSWEA0001913,WTH167603,Mumbai,Maharashtra,2023-05-28,36,71,12,15,Sunny,Normal
SYSWEA0001914,WTH219879,Bengaluru,Karnataka,2023-05-28,32,70,10,20,Sunny,Normal
SYSWEA0001915,WTH252582,Chennai,Tamil Nadu,2023-05-28,40,77,0,20,Sunny,Normal
SYSWEA0001916,WTH165431,Ahmedabad,Gujarat,2023-05-28,39,75,4,17,Sunny,Normal
SYSWEA0001917,WTH156704,Noida,Uttar Pradesh,2023-05-28,41,86,6,11,Heatwave,High
SYSWEA0001918,WTH766566,Pune,Maharashtra,2023-05-28,28,63,13,13,Sunny,Normal
SYSWEA0001919,WTH185678,Ghaziabad,Uttar Pradesh,2023-05-28,37,46,2,17,Sunny,Normal
SYSWEA0001920,WTH293020,Lucknow,Uttar Pradesh,2023-05-28,42,59,6,13,Sunny,Normal
SYSWEA0001921,WTH272525,Kanpur,Uttar Pradesh,2023-05-28,37,43,6,14,Sunny,Normal
SYSWEA0001922,WTH830532,Nagpur,Maharashtra,2023-05-28,42,47,5,10,Sunny,Normal
SYSWEA0001923,WTH688155,Mangalore,Karnataka,2023-05-28,31,83,22,5,Sunny,Normal
SYSWEA0001924,WTH439458,Coimbatore,Tamil Nadu,2023-05-28,30,67,13,9,Sunny,Normal
SYSWEA0001925,WTH254650,New Delhi,Delhi,2023-05-29,41,77,0,19,Sunny,Normal
SYSWEA0001926,WTH375568,Mumbai,Maharashtra,2023-05-29,35,96,2,18,Cloudy,Normal
SYSWEA0001927,WTH765104,Bengaluru,Karnataka,2023-05-29,27,83,8,9,Heatwave,High
SYSWEA0001928,WTH540586,Chennai,Tamil Nadu,2023-05-29,42,88,1,11,Sunny,Normal
SYSWEA0001929,WTH464994,Ahmedabad,Gujarat,2023-05-29,44,79,1,11,Sunny,Normal
SYSWEA0001930,WTH488241,Noida,Uttar Pradesh,2023-05-29,39,48,10,5,Sunny,Normal
SYSWEA0001931,WTH833287,Pune,Maharashtra,2023-05-29,28,73,5,8,Cloudy,Normal
SYSWEA0001932,WTH968415,Ghaziabad,Uttar Pradesh,2023-05-29,43,66,6,16,Sunny,Normal
SYSWEA0001933,WTH218887,Lucknow,Uttar Pradesh,2023-05-29,41,74,8,15,Heatwave,High
SYSWEA0001934,WTH669128,Kanpur,Uttar Pradesh,2023-05-29,43,51,6,10,Sunny,Normal
SYSWEA0001935,WTH764909,Nagpur,Maharashtra,2023-05-29,43,62,3,18,Cloudy,Normal
SYSWEA0001936,WTH191876,Mangalore,Karnataka,2023-05-29,34,79,22,8,Heatwave,High
SYSWEA0001937,WTH208711,Coimbatore,Tamil Nadu,2023-05-29,30,61,13,18,Sunny,Normal
SYSWEA0001938,WTH627812,New Delhi,Delhi,2023-05-30,45,66,8,19,Sunny,Normal
SYSWEA0001939,WTH678381,Mumbai,Maharashtra,2023-05-30,34,67,12,19,Sunny,Normal
SYSWEA0001940,WTH467645,Bengaluru,Karnataka,2023-05-30,28,74,3,8,Cloudy,Normal
SYSWEA0001941,WTH107974,Chennai,Tamil Nadu,2023-05-30,39,89,15,17,Sunny,Normal
SYSWEA0001942,WTH422328,Ahmedabad,Gujarat,2023-05-30,39,58,6,13,Sunny,Normal
SYSWEA0001943,WTH134261,Noida,Uttar Pradesh,2023-05-30,42,88,10,18,Sunny,Normal
SYSWEA0001944,WTH451367,Pune,Maharashtra,2023-05-30,28,50,2,15,Cloudy,Normal
SYSWEA0001945,WTH302019,Ghaziabad,Uttar Pradesh,2023-05-30,45,45,6,17,Sunny,Normal
SYSWEA0001946,WTH235130,Lucknow,Uttar Pradesh,2023-05-30,41,79,0,18,Cloudy,Normal
SYSWEA0001947,WTH642404,Kanpur,Uttar Pradesh,2023-05-30,42,80,2,15,Sunny,Normal
