SalesSysID,SalesID,SalesDate,StoreID,ProductID,QuantitySold,UnitSellingPrice,DiscountPercentage,ReturnedQuantity,SaleType
SYSSALE0002750,SALE643490,2026-10-27,STR456778,PROD806004,2,106296.47,5,0,Regular
SYSSALE0002751,SALE866643,2026-06-19,STR456778,PROD496764,5,2435.39,0,0,Regular
SYSSALE0002752,SALE666700,2026-06-05,STR456778,PROD904858,3,15980.34,10,0,Promotion
SYSSALE0002753,SALE654823,2026-03-09,STR456778,PROD968962,30,195.59,15,6,Promotion
SYSSALE0002754,SALE620449,2026-10-06,STR456778,PROD281162,2,56820.86,15,0,Promotion
SYSSALE0002755,SALE328209,2026-09-07,STR456778,PROD141468,18,661.7,40,0,Clearance
SYSSALE0002756,SALE185895,2026-09-20,STR456778,PROD980651,35,409.23,5,0,Regular
SYSSALE0002757,SALE704438,2026-07-30,STR456778,PROD255061,2,37473.74,10,0,Promotion
SYSSALE0002758,SALE984694,2026-10-21,STR456778,PROD141468,2,684.58,20,0,Promotion
SYSSALE0002759,SALE430954,2026-08-09,STR456778,PROD401601,12,356.62,15,0,Promotion
SYSSALE0002760,SALE491820,2026-08-01,STR456778,PROD737086,2,105025.74,40,0,Clearance
SYSSALE0002761,SALE587251,2026-12-01,STR456778,PROD751303,22,140.05,20,0,Promotion
SYSSALE0002762,SALE880573,2026-05-28,STR456778,PROD790017,3,19071.16,0,0,Regular
SYSSALE0002763,SALE597350,2026-06-15,STR456778,PROD306854,1,35287.75,10,1,Promotion
SYSSALE0002764,SALE161940,2026-10-11,STR456778,PROD724756,12,516.09,0,0,Regular
SYSSALE0002765,SALE163959,2026-11-10,STR456778,PROD731977,8,1089.3,20,0,Promotion
SYSSALE0002766,SALE831025,2026-10-17,STR456778,PROD729371,8,566.77,10,0,Promotion
SYSSALE0002767,SALE327575,2026-10-17,STR456778,PROD502491,33,2310.32,5,0,Regular
SYSSALE0002768,SALE748735,2026-01-02,STR456778,PROD739427,3,193364.96,0,0,Regular
SYSSALE0002769,SALE406078,2026-03-05,STR456778,PROD213475,23,2106.37,5,0,Regular
SYSSALE0002770,SALE611016,2026-09-12,STR456778,PROD483629,7,363.95,5,0,Regular
SYSSALE0002771,SALE511972,2026-12-20,STR456778,PROD907236,24,1308.92,10,0,Promotion
SYSSALE0002772,SALE129541,2026-11-18,STR456778,PROD265649,3,607.11,0,0,Regular
SYSSALE0002773,SALE361487,2026-05-14,STR456778,PROD722665,28,303.85,40,0,Clearance
SYSSALE0002774,SALE816133,2026-01-09,STR456778,PROD378535,1,143347.27,5,0,Regular
SYSSALE0002775,SALE314683,2026-08-12,STR456778,PROD973294,1,193012.77,5,0,Regular
SYSSALE0002776,SALE139293,2026-05-24,STR456778,PROD721254,11,357.1,5,3,Regular
SYSSALE0002777,SALE249642,2026-02-23,STR456778,PROD597305,19,241.42,5,0,Regular
SYSSALE0002778,SALE383732,2026-05-16,STR456778,PROD751303,29,136.64,0,0,Regular
SYSSALE0002779,SALE703292,2026-07-24,STR456778,PROD138436,3,57761.28,5,0,Regular
SYSSALE0002780,SALE791300,2026-11-21,STR456778,PROD138436,1,57281.8,5,0,Regular
SYSSALE0002781,SALE391734,2026-11-17,STR456778,PROD289934,2,3069.27,0,0,Regular
SYSSALE0002782,SALE997244,2026-10-27,STR456778,PROD374267,2,129689.13,15,0,Promotion
SYSSALE0002783,SALE575542,2026-02-20,STR456778,PROD770532,2,143403.99,5,0,Regular
SYSSALE0002784,SALE225638,2026-10-25,STR456778,PROD740967,1,20348.9,5,0,Regular
SYSSALE0002785,SALE136820,2026-08-31,STR456778,PROD315173,26,1396.92,15,0,Promotion
SYSSALE0002786,SALE592718,2026-07-11,STR456778,PROD883641,1,189919.76,0,0,Regular
SYSSALE0002787,SALE397758,2026-10-15,STR456778,PROD446479,13,163.12,25,0,Clearance
SYSSALE0002788,SALE113061,2026-09-04,STR456778,PROD794395,2,353.84,10,0,Promotion
SYSSALE0002789,SALE233920,2026-03-31,STR456778,PROD478666,13,569.54,5,0,Regular
SYSSALE0002790,SALE988544,2026-08-11,STR456778,PROD761532,2,135142.74,10,0,Promotion
SYSSALE0002791,SALE240457,2026-07-14,STR456778,PROD117031,1,108761.11,20,1,Promotion
SYSSALE0002792,SALE720301,2026-10-09,STR456778,PROD913308,2,136639.17,0,0,Regular
SYSSALE0002793,SALE351865,2026-10-21,STR456778,PROD199807,1,53762.75,0,0,Regular
SYSSALE0002794,SALE765103,2026-11-05,STR456778,PROD391668,6,686.91,5,0,Regular
SYSSALE0002795,SALE880569,2026-03-07,STR456778,PROD145767,19,1023.1,5,9,Regular
SYSSALE0002796,SALE620103,2026-10-26,STR456778,PROD397846,3,53102.05,0,0,Regular
SYSSALE0002797,SALE777051,2026-10-06,STR456778,PROD139581,1,111357.01,0,0,Regular
SYSSALE0002798,SALE552587,2026-04-08,STR456778,PROD570711,2,96863.04,0,1,Regular
SYSSALE0002799,SALE828192,2026-10-02,STR456778,PROD286450,1,119040.16,0,0,Regular
SYSSALE0002800,SALE347931,2026-07-25,STR456778,PROD341292,6,255.32,10,0,Promotion
SYSSALE0002801,SALE670112,2026-09-01,STR456778,PROD324729,28,1185.66,10,0,Promotion
SYSSALE0002802,SALE243195,2026-07-24,STR456778,PROD834233,12,589.29,5,1,Regular
SYSSALE0002803,SALE298712,2026-10-02,STR456778,PROD372028,2,2482.07,5,0,Regular
SYSSALE0002804,SALE499166,2026-09-24,STR456778,PROD564586,30,2268.45,0,0,Regular
SYSSALE0002805,SALE294655,2026-07-25,STR456778,PROD473023,34,78.39,0,0,Regular
SYSSALE0002806,SALE620070,2026-02-12,STR456778,PROD786587,18,2416.32,5,0,Regular
SYSSALE0002807,SALE526835,2026-02-07,STR456778,PROD824586,6,652.49,0,0,Regular
SYSSALE0002808,SALE238144,2026-02-06,STR456778,PROD881177,1,78656.26,15,0,Promotion
SYSSALE0002809,SALE716261,2026-01-22,STR456778,PROD723266,4,575.45,0,0,Regular
SYSSALE0002810,SALE419911,2026-10-15,STR456778,PROD681343,6,251.43,40,0,Clearance
SYSSALE0002811,SALE291503,2026-06-10,STR456778,PROD324130,17,138.82,15,0,Promotion
SYSSALE0002812,SALE182735,2026-10-20,STR456778,PROD179046,2,39684.6,0,0,Regular
SYSSALE0002813,SALE383480,2026-11-27,STR456778,PROD508396,2,79800.37,10,0,Promotion
SYSSALE0002814,SALE210906,2026-06-20,STR456778,PROD324082,3,121527.85,5,0,Regular
SYSSALE0002815,SALE524257,2026-12-23,STR456778,PROD239613,1,99046.44,0,0,Regular
SYSSALE0002816,SALE683010,2026-08-13,STR456778,PROD139581,2,107907.21,20,0,Promotion
SYSSALE0002817,SALE161643,2026-11-17,STR456778,PROD752011,34,541.78,0,0,Regular
SYSSALE0002818,SALE341928,2026-06-18,STR456778,PROD650121,35,331.39,5,0,Regular
SYSSALE0002819,SALE405739,2026-09-19,STR456778,PROD324082,3,121499.84,40,0,Clearance
SYSSALE0002820,SALE861370,2026-10-30,STR456778,PROD255851,6,206.18,5,2,Regular
SYSSALE0002821,SALE341656,2026-03-10,STR456778,PROD179046,1,40307.64,0,0,Regular
SYSSALE0002822,SALE265381,2026-05-27,STR456778,PROD764000,18,1060.67,5,0,Regular
SYSSALE0002823,SALE997248,2026-01-17,STR456778,PROD697347,3,59833.36,5,0,Regular
SYSSALE0002824,SALE115251,2026-03-26,STR456778,PROD764000,7,1098.66,5,0,Regular
SYSSALE0002825,SALE644207,2026-07-23,STR456778,PROD373903,2,1315.31,10,1,Promotion
SYSSALE0002826,SALE741924,2026-05-13,STR456778,PROD555292,2,103423.96,15,0,Promotion
SYSSALE0002827,SALE937100,2026-05-29,STR456778,PROD496764,35,2379.32,0,0,Regular
SYSSALE0002828,SALE618491,2026-04-27,STR456778,PROD502219,4,187.66,0,0,Regular
SYSSALE0002829,SALE868664,2026-05-20,STR456778,PROD922458,31,252.69,20,1,Promotion
SYSSALE0002830,SALE507380,2026-01-13,STR456778,PROD418672,4,261.57,40,0,Clearance
SYSSALE0002831,SALE361138,2026-08-16,STR456778,PROD612573,1,89193.2,40,0,Clearance
SYSSALE0002832,SALE200790,2026-01-22,STR456778,PROD570711,1,95408.39,10,0,Promotion
SYSSALE0002833,SALE248396,2026-10-31,STR456778,PROD680099,22,56.18,5,0,Regular
SYSSALE0002834,SALE989050,2026-10-03,STR456778,PROD551860,11,624.48,0,0,Regular
SYSSALE0002835,SALE568165,2026-08-30,STR456778,PROD817644,25,244.89,0,0,Regular
SYSSALE0002836,SALE255472,2026-10-04,STR456778,PROD860242,18,1195.54,5,0,Regular
SYSSALE0002837,SALE949465,2026-07-17,STR456778,PROD529068,5,634.35,5,0,Regular
SYSSALE0002838,SALE784319,2026-04-25,STR456778,PROD281162,3,58870.77,40,0,Clearance
SYSSALE0002839,SALE135316,2026-05-09,STR456778,PROD751303,20,137.55,25,0,Clearance
SYSSALE0002840,SALE928027,2026-11-21,STR456778,PROD145767,6,1022.73,5,0,Regular
SYSSALE0002841,SALE576508,2026-03-17,STR456778,PROD324345,8,392.44,0,0,Regular
SYSSALE0002842,SALE246265,2026-09-11,STR456778,PROD701253,1,181611.55,0,0,Regular
SYSSALE0002843,SALE924497,2026-09-11,STR456778,PROD390743,1,98232.45,5,0,Regular
SYSSALE0002844,SALE219980,2026-11-02,STR456778,PROD801765,24,209.63,5,0,Regular
SYSSALE0002845,SALE124674,2026-02-02,STR456778,PROD456871,16,279.92,0,0,Regular
SYSSALE0002846,SALE858546,2026-11-30,STR456778,PROD555292,3,100534.78,0,0,Regular
SYSSALE0002847,SALE757610,2026-03-31,STR456778,PROD245998,1,74879.91,0,0,Regular
SYSSALE0002848,SALE112088,2026-04-20,STR456778,PROD726822,1,21295.08,5,0,Regular
SYSSALE0002849,SALE865998,2026-11-25,STR456778,PROD112537,29,302.32,10,0,Promotion
SYSSALE0002850,SALE286336,2026-11-15,STR456778,PROD448321,18,63.37,0,0,Regular
SYSSALE0002851,SALE126375,2026-01-23,STR456778,PROD908554,28,819.15,40,0,Clearance
SYSSALE0002852,SALE756326,2026-12-31,STR456778,PROD138436,2,57246.2,5,0,Regular
SYSSALE0002853,SALE542347,2026-04-15,STR456778,PROD421549,3,136821.39,0,0,Regular
SYSSALE0002854,SALE232348,2026-10-22,STR456778,PROD364955,3,80698.33,5,0,Regular
SYSSALE0002855,SALE837770,2026-10-30,STR456778,PROD927630,7,469.15,0,0,Regular
SYSSALE0002856,SALE389471,2026-12-31,STR456778,PROD158104,13,339.65,30,0,Clearance
SYSSALE0002857,SALE997852,2026-10-26,STR456778,PROD881177,3,76784.07,15,0,Promotion
SYSSALE0002858,SALE706266,2026-02-23,STR456778,PROD548580,3,52791.13,5,0,Regular
SYSSALE0002859,SALE635046,2026-05-25,STR456778,PROD722780,25,588.36,5,0,Regular
SYSSALE0002860,SALE385081,2026-10-10,STR456778,PROD267457,2,62245.93,25,0,Clearance
SYSSALE0002861,SALE674288,2026-01-29,STR456778,PROD112537,5,302.05,5,0,Regular
SYSSALE0002862,SALE887700,2026-04-02,STR456778,PROD806004,1,108873.17,5,0,Regular
SYSSALE0002863,SALE389839,2026-10-21,STR456778,PROD269930,2,129593.22,0,1,Regular
SYSSALE0002864,SALE911713,2026-05-21,STR456778,PROD958182,4,622.76,10,0,Promotion
SYSSALE0002865,SALE549875,2026-02-27,STR456778,PROD778700,1,132909.59,5,0,Regular
SYSSALE0002866,SALE945457,2026-01-17,STR456778,PROD219946,2,38449.81,5,0,Regular
SYSSALE0002867,SALE524832,2026-07-18,STR456778,PROD199994,3,80090.86,5,0,Regular
SYSSALE0002868,SALE290573,2026-07-28,STR456778,PROD482584,3,962.11,0,0,Regular
SYSSALE0002869,SALE359139,2026-11-04,STR456778,PROD373216,2,92753.41,5,0,Regular
SYSSALE0002870,SALE544474,2026-08-31,STR456778,PROD442622,3,181279.15,5,0,Regular
SYSSALE0002871,SALE629778,2026-01-15,STR456778,PROD501936,1,131625.1,0,0,Regular
SYSSALE0002872,SALE968296,2026-09-20,STR456778,PROD927630,8,459.96,0,0,Regular
SYSSALE0002873,SALE597909,2026-10-08,STR456778,PROD211579,3,1204.01,5,1,Regular
SYSSALE0002874,SALE589302,2026-10-18,STR456778,PROD375097,8,493.68,15,0,Promotion
SYSSALE0002875,SALE263145,2026-10-31,STR456778,PROD731977,28,1115.28,0,0,Regular
SYSSALE0002876,SALE710097,2026-09-28,STR456778,PROD933197,24,1237.58,0,0,Regular
SYSSALE0002877,SALE759225,2026-02-22,STR456778,PROD810189,16,1414.52,15,0,Promotion
SYSSALE0002878,SALE123733,2026-02-12,STR456778,PROD145767,30,1034.89,5,0,Regular
SYSSALE0002879,SALE244285,2026-10-20,STR456778,PROD407757,19,480.14,5,0,Regular
SYSSALE0002880,SALE547481,2026-06-26,STR456778,PROD989545,5,668.87,15,0,Promotion
SYSSALE0002881,SALE312653,2026-10-29,STR456778,PROD513224,34,66.41,5,0,Regular
SYSSALE0002882,SALE226473,2026-05-05,STR456778,PROD865433,3,90296.23,5,0,Regular
SYSSALE0002883,SALE211193,2026-11-01,STR456778,PROD885342,23,817.87,10,0,Promotion
SYSSALE0002884,SALE484131,2026-10-15,STR456778,PROD451470,13,1885.82,20,6,Promotion
SYSSALE0002885,SALE407400,2026-07-16,STR456778,PROD776909,34,1582.14,0,0,Regular
SYSSALE0002886,SALE964278,2026-05-30,STR456778,PROD558089,1,75293.5,5,0,Regular
SYSSALE0002887,SALE678275,2026-04-27,STR456778,PROD265080,4,244.39,15,0,Promotion
SYSSALE0002888,SALE473825,2026-06-08,STR456778,PROD740725,18,2844.85,5,8,Regular
SYSSALE0002889,SALE248937,2026-01-15,STR456778,PROD751303,9,141.32,5,0,Regular
SYSSALE0002890,SALE507261,2026-05-03,STR456778,PROD409571,3,158906.8,5,0,Regular
SYSSALE0002891,SALE264144,2026-02-24,STR456778,PROD381607,2,490.97,5,1,Regular
SYSSALE0002892,SALE996825,2026-01-17,STR456778,PROD302897,5,298.91,0,0,Regular
SYSSALE0002893,SALE729865,2026-10-03,STR456778,PROD172306,1,72156.5,5,0,Regular
SYSSALE0002894,SALE174730,2026-07-04,STR456778,PROD944962,2,288.05,0,1,Regular
SYSSALE0002895,SALE404927,2026-07-23,STR456778,PROD376807,25,358.06,20,0,Promotion
SYSSALE0002896,SALE198012,2026-01-05,STR456778,PROD130610,9,679.11,5,0,Regular
SYSSALE0002897,SALE906048,2026-12-16,STR456778,PROD847006,1,109634.4,15,0,Promotion
SYSSALE0002898,SALE228219,2026-03-05,STR456778,PROD670913,3,83105.42,20,0,Promotion
SYSSALE0002899,SALE570852,2026-11-11,STR456778,PROD699809,23,442.97,0,0,Regular
SYSSALE0002900,SALE203245,2026-03-08,STR456778,PROD529068,8,627.38,5,0,Regular
SYSSALE0002901,SALE584295,2026-07-07,STR456778,PROD222629,6,220.92,0,0,Regular
SYSSALE0002902,SALE874001,2026-10-12,STR456778,PROD326130,14,527.64,5,0,Regular
SYSSALE0002903,SALE167798,2026-01-07,STR456778,PROD110060,2,51909.63,5,0,Regular
SYSSALE0002904,SALE376377,2026-10-16,STR456778,PROD412999,31,356.15,5,0,Regular
SYSSALE0002905,SALE421803,2026-12-17,STR456778,PROD571635,16,148.38,0,0,Regular
SYSSALE0002906,SALE416370,2026-03-25,STR456778,PROD656829,1,110205.44,15,0,Promotion
SYSSALE0002907,SALE372168,2026-10-13,STR456778,PROD794093,31,262.07,5,10,Regular
SYSSALE0002908,SALE641269,2026-10-02,STR456778,PROD482614,3,176999.0,0,0,Regular
SYSSALE0002909,SALE495572,2026-10-05,STR456778,PROD771088,16,135.29,5,0,Regular
SYSSALE0002910,SALE861925,2026-08-24,STR456778,PROD110060,2,52706.85,40,0,Clearance
SYSSALE0002911,SALE654711,2026-05-10,STR456778,PROD258787,14,124.19,0,0,Regular
SYSSALE0002912,SALE936062,2026-08-24,STR456778,PROD289934,32,3058.81,5,0,Regular
SYSSALE0002913,SALE827629,2026-04-05,STR456778,PROD584838,3,110440.22,40,0,Clearance
SYSSALE0002914,SALE974768,2026-09-05,STR456778,PROD287654,1,56586.46,5,0,Regular
SYSSALE0002915,SALE443274,2026-09-15,STR456778,PROD670968,17,1235.56,5,0,Regular
SYSSALE0002916,SALE873709,2026-04-26,STR456778,PROD546768,29,175.36,25,0,Clearance
SYSSALE0002917,SALE845201,2026-03-07,STR456778,PROD786587,5,2377.34,20,0,Promotion
SYSSALE0002918,SALE352958,2026-10-17,STR456778,PROD787926,1,124445.43,0,0,Regular
SYSSALE0002919,SALE885990,2026-10-15,STR456778,PROD883641,2,196198.47,0,0,Regular
SYSSALE0002920,SALE605566,2026-07-14,STR456778,PROD512022,8,291.92,0,0,Regular
SYSSALE0002921,SALE736220,2026-05-06,STR456778,PROD586819,6,910.13,15,0,Promotion
SYSSALE0002922,SALE669581,2026-03-15,STR456778,PROD403742,8,1778.65,0,0,Regular
SYSSALE0002923,SALE493003,2026-01-27,STR456778,PROD951452,10,725.66,15,0,Promotion
SYSSALE0002924,SALE287874,2026-08-19,STR456778,PROD968962,29,196.61,25,0,Clearance
SYSSALE0002925,SALE379069,2026-04-12,STR456778,PROD513160,7,630.83,20,0,Promotion
SYSSALE0002926,SALE174923,2026-08-15,STR456778,PROD772124,2,132243.6,0,0,Regular
SYSSALE0002927,SALE916350,2026-03-29,STR456778,PROD376807,3,354.58,25,0,Clearance
SYSSALE0002928,SALE293724,2026-04-28,STR456778,PROD591465,3,106194.29,0,0,Regular
SYSSALE0002929,SALE218627,2026-11-15,STR456778,PROD724834,7,938.18,5,0,Regular
SYSSALE0002930,SALE682176,2026-02-26,STR456778,PROD373216,1,90542.33,5,0,Regular
SYSSALE0002931,SALE466785,2026-09-20,STR456778,PROD350484,4,1181.15,15,0,Promotion
SYSSALE0002932,SALE584460,2026-10-25,STR456778,PROD786224,19,1605.26,0,0,Regular
SYSSALE0002933,SALE962187,2026-03-31,STR456778,PROD726822,2,21145.46,0,0,Regular
SYSSALE0002934,SALE853429,2026-04-12,STR456778,PROD612573,3,89835.83,5,0,Regular
SYSSALE0002935,SALE775829,2026-02-22,STR456778,PROD413369,3,129414.72,0,0,Regular
SYSSALE0002936,SALE672660,2026-07-28,STR456778,PROD793223,3,154553.63,5,1,Regular
SYSSALE0002937,SALE987606,2026-11-06,STR456778,PROD851759,2,73.75,5,0,Regular
SYSSALE0002938,SALE280100,2026-09-06,STR456778,PROD834233,3,599.48,0,0,Regular
SYSSALE0002939,SALE953381,2026-01-09,STR456778,PROD489043,7,686.56,15,0,Promotion
SYSSALE0002940,SALE264497,2026-02-19,STR456778,PROD324729,19,1184.27,0,0,Regular
SYSSALE0002941,SALE170501,2026-07-27,STR456778,PROD728437,1,68653.17,0,0,Regular
SYSSALE0002942,SALE219036,2026-09-24,STR456778,PROD975679,25,3449.81,30,0,Clearance
SYSSALE0002943,SALE135012,2026-04-14,STR456778,PROD648410,16,336.58,30,0,Clearance
SYSSALE0002944,SALE303047,2026-10-08,STR456778,PROD390743,3,96191.93,5,0,Regular
SYSSALE0002945,SALE271139,2026-09-05,STR456778,PROD446968,1,87350.16,15,0,Promotion
SYSSALE0002946,SALE664517,2026-12-08,STR456778,PROD476018,1,31503.92,10,0,Promotion
SYSSALE0002947,SALE707951,2026-07-19,STR456778,PROD751303,9,135.48,5,0,Regular
SYSSALE0002948,SALE730344,2026-09-02,STR456778,PROD518098,23,659.47,15,0,Promotion
SYSSALE0002949,SALE582120,2026-04-06,STR456778,PROD289934,9,2965.53,5,0,Regular
SYSSALE0002950,SALE381229,2026-09-19,STR456778,PROD720407,10,491.41,0,0,Regular
SYSSALE0002951,SALE714420,2026-04-12,STR456778,PROD221707,15,678.81,30,0,Clearance
SYSSALE0002952,SALE857645,2026-08-30,STR456778,PROD634277,30,140.42,0,0,Regular
SYSSALE0002953,SALE994484,2026-08-23,STR456778,PROD980651,29,410.0,15,0,Promotion
SYSSALE0002954,SALE126638,2026-11-14,STR456778,PROD666432,2,86244.83,0,0,Regular
SYSSALE0002955,SALE658939,2026-11-11,STR456778,PROD855408,5,430.18,0,1,Regular
SYSSALE0002956,SALE471020,2026-10-28,STR456778,PROD962287,6,87.98,0,0,Regular
SYSSALE0002957,SALE909388,2026-05-29,STR456778,PROD701253,2,178457.41,5,0,Regular
SYSSALE0002958,SALE720001,2026-02-05,STR456778,PROD703139,8,3386.29,0,0,Regular
SYSSALE0002959,SALE237669,2026-01-24,STR456778,PROD497108,2,106614.37,0,0,Regular
SYSSALE0002960,SALE834435,2026-11-26,STR456778,PROD152995,18,408.63,5,0,Regular
SYSSALE0002961,SALE616568,2026-05-07,STR456778,PROD110060,1,53247.38,0,0,Regular
SYSSALE0002962,SALE894352,2026-05-31,STR456778,PROD558089,3,78030.42,0,0,Regular
SYSSALE0002963,SALE159936,2026-04-30,STR456778,PROD927630,19,463.88,0,0,Regular
SYSSALE0002964,SALE449745,2026-09-26,STR456778,PROD214576,19,530.02,5,0,Regular
SYSSALE0002965,SALE280141,2026-12-11,STR456778,PROD135035,13,342.17,20,0,Promotion
SYSSALE0002966,SALE118863,2026-10-09,STR456778,PROD413369,3,133489.29,5,0,Regular
SYSSALE0002967,SALE918035,2026-09-11,STR456778,PROD763984,2,153960.12,0,0,Regular
SYSSALE0002968,SALE292483,2026-11-01,STR456778,PROD286450,3,117609.65,5,0,Regular
SYSSALE0002969,SALE766505,2026-07-13,STR456778,PROD295892,5,923.43,5,0,Regular
SYSSALE0002970,SALE289037,2026-09-03,STR456778,PROD669460,2,156846.38,5,0,Regular
SYSSALE0002971,SALE697406,2026-09-20,STR456778,PROD273148,1,88621.93,10,0,Promotion
SYSSALE0002972,SALE278510,2026-10-15,STR456778,PROD800646,2,806.97,20,0,Promotion
SYSSALE0002973,SALE155171,2026-12-12,STR456778,PROD272129,4,511.82,5,2,Regular
SYSSALE0002974,SALE141249,2026-03-01,STR456778,PROD758589,29,209.85,0,0,Regular
SYSSALE0002975,SALE900079,2026-06-08,STR456778,PROD308727,3,116256.71,0,0,Regular
SYSSALE0002976,SALE720637,2026-08-07,STR456778,PROD221707,13,655.4,5,0,Regular
SYSSALE0002977,SALE250540,2026-06-18,STR456778,PROD112537,2,304.69,5,0,Regular
SYSSALE0002978,SALE884714,2026-08-04,STR456778,PROD114338,1,154339.8,5,0,Regular
SYSSALE0002979,SALE328997,2026-10-23,STR456778,PROD586819,5,905.64,5,0,Regular
SYSSALE0002980,SALE384559,2026-04-24,STR456778,PROD948179,2,24098.13,5,0,Regular
SYSSALE0002981,SALE307856,2026-10-04,STR456778,PROD962287,15,88.42,0,0,Regular
SYSSALE0002982,SALE556416,2026-08-29,STR456778,PROD890371,1,37094.91,5,0,Regular
SYSSALE0002983,SALE401681,2026-07-11,STR456778,PROD847006,1,112259.18,15,0,Promotion
SYSSALE0002984,SALE648781,2026-04-18,STR456778,PROD526117,1,185648.93,5,0,Regular
SYSSALE0002985,SALE288807,2026-09-02,STR456778,PROD729371,3,558.44,0,0,Regular
SYSSALE0002986,SALE204948,2026-04-23,STR456778,PROD324729,19,1225.29,10,0,Promotion
SYSSALE0002987,SALE280811,2026-02-16,STR456778,PROD416797,1,154460.47,30,0,Clearance
SYSSALE0002988,SALE379559,2026-10-03,STR456778,PROD410401,3,1034.1,15,0,Promotion
SYSSALE0002989,SALE934803,2026-07-30,STR456778,PROD934042,2,104461.58,5,0,Regular
SYSSALE0002990,SALE273547,2026-03-17,STR456778,PROD885342,26,841.49,5,0,Regular
SYSSALE0002991,SALE538327,2026-09-02,STR456778,PROD408467,3,186990.05,0,0,Regular
SYSSALE0002992,SALE840397,2026-06-17,STR456778,PROD468900,19,394.05,0,0,Regular
SYSSALE0002993,SALE453596,2026-09-11,STR456778,PROD407757,2,485.62,25,0,Clearance
SYSSALE0002994,SALE392056,2026-07-19,STR456778,PROD378535,2,140355.03,15,0,Promotion
SYSSALE0002995,SALE659552,2026-06-22,STR456778,PROD152995,20,399.46,0,0,Regular
SYSSALE0002996,SALE872841,2026-02-26,STR456778,PROD220764,29,296.46,5,0,Regular
SYSSALE0002997,SALE515424,2026-10-03,STR456778,PROD391668,31,692.0,5,0,Regular
SYSSALE0002998,SALE534208,2026-10-05,STR456778,PROD520274,30,1273.49,15,0,Promotion
SYSSALE0002999,SALE920142,2026-06-18,STR456778,PROD851759,26,73.95,15,0,Promotion
SYSSALE0003000,SALE882808,2026-09-02,STR456778,PROD272129,21,511.53,10,0,Promotion
SYSSALE0003001,SALE984078,2026-07-18,STR456778,PROD176066,1,135165.54,5,0,Regular
SYSSALE0003002,SALE978316,2026-09-01,STR456778,PROD599127,35,579.18,0,0,Regular
SYSSALE0003003,SALE134882,2026-01-10,STR456778,PROD494956,11,985.01,30,0,Clearance
SYSSALE0003004,SALE633930,2026-01-07,STR456778,PROD486649,9,454.53,15,0,Promotion
SYSSALE0003005,SALE524203,2026-07-22,STR456778,PROD898462,14,499.95,5,0,Regular
SYSSALE0003006,SALE530243,2026-11-16,STR456778,PROD302177,9,1101.52,0,0,Regular
SYSSALE0003007,SALE574084,2026-05-10,STR456778,PROD581532,20,1116.61,0,0,Regular
SYSSALE0003008,SALE148958,2026-07-12,STR456778,PROD489043,15,682.01,5,0,Regular
SYSSALE0003009,SALE830202,2026-06-08,STR456778,PROD114338,1,153510.61,0,0,Regular
SYSSALE0003010,SALE768656,2026-01-06,STR456778,PROD453961,3,153563.55,15,1,Promotion
SYSSALE0003011,SALE577533,2026-06-15,STR456778,PROD737086,3,101399.44,0,0,Regular
SYSSALE0003012,SALE858422,2026-04-15,STR456778,PROD875232,19,379.19,0,0,Regular
SYSSALE0003013,SALE270770,2026-09-22,STR456778,PROD172306,2,70963.13,0,0,Regular
SYSSALE0003014,SALE745618,2026-05-26,STR456778,PROD213475,2,2093.47,0,0,Regular
SYSSALE0003015,SALE906841,2026-07-25,STR456778,PROD405420,12,2071.2,0,0,Regular
SYSSALE0003016,SALE659827,2026-08-01,STR456778,PROD780768,16,387.56,5,0,Regular
SYSSALE0003017,SALE131674,2026-06-28,STR456778,PROD504924,2,52369.36,0,0,Regular
SYSSALE0003018,SALE908538,2026-03-25,STR456778,PROD135035,20,331.21,0,0,Regular
