SupplierProductSysID,SupplierID,ProductID,LeadTimeDays,MinimumOrderQty,QuotedUnitCost,DefectRatePercentage
SYSSP0002076,SUP572700,PROD943700,5,130,1889.57,4.04
SYSSP0002077,SUP572700,PROD242239,12,151,860.66,4.07
SYSSP0002078,SUP472060,PROD735605,9,524,80.65,0.58
SYSSP0002079,SUP472060,PROD491559,1,665,217.33,0.66
SYSSP0002080,SUP472060,PROD385037,2,720,226.77,0.85
SYSSP0002081,SUP472060,PROD265649,2,958,470.41,0.54
SYSSP0002082,SUP472060,PROD534037,4,540,479.71,0.97
SYSSP0002083,SUP472060,PROD341292,7,713,198.31,0.81
SYSSP0002084,SUP472060,PROD771088,1,599,110.89,0.34
SYSSP0002085,SUP472060,PROD759176,6,1010,66.75,0.51
SYSSP0002086,SUP472060,PROD326130,5,569,458.85,0.56
SYSSP0002087,SUP472060,PROD707314,3,683,174.98,0.66
SYSSP0002088,SUP472060,PROD512022,7,952,212.75,0.34
SYSSP0002089,SUP472060,PROD678727,1,540,286.47,0.49
SYSSP0002090,SUP472060,PROD906010,7,951,476.71,1.04
SYSSP0002091,SUP472060,PROD324130,5,585,111.52,0.71
SYSSP0002092,SUP472060,PROD242723,6,1135,146.6,0.26
SYSSP0002093,SUP472060,PROD384913,5,658,69.16,0.49
SYSSP0002094,SUP472060,PROD135035,1,574,242.93,1.07
SYSSP0002095,SUP472060,PROD158104,1,977,237.56,0.74
SYSSP0002096,SUP472060,PROD682144,9,587,143.56,0.31
SYSSP0002097,SUP472060,PROD745972,5,704,69.71,0.26
SYSSP0002098,SUP472060,PROD978292,4,717,757.64,0.68
SYSSP0002099,SUP472060,PROD130610,3,539,538.72,1.15
SYSSP0002100,SUP472060,PROD162165,3,827,790.3,1.19
SYSSP0002101,SUP472060,PROD783414,8,870,343.51,1.18
SYSSP0002102,SUP472060,PROD812591,5,716,406.29,1.15
SYSSP0002103,SUP472060,PROD656829,33,114,81777.42,0.38
SYSSP0002104,SUP472060,PROD286450,19,115,89772.85,0.5
SYSSP0002105,SUP472060,PROD110060,34,133,38524.25,0.87
SYSSP0002106,SUP472060,PROD621546,22,86,33008.11,1.1
SYSSP0002107,SUP472060,PROD946305,23,101,66410.21,1.14
SYSSP0002108,SUP472060,PROD259814,27,148,58096.28,0.36
SYSSP0002109,SUP472060,PROD373216,34,125,76316.52,0.77
SYSSP0002110,SUP472060,PROD838253,14,89,54873.13,0.78
SYSSP0002111,SUP472060,PROD851763,17,120,25878.21,1.1
SYSSP0002112,SUP472060,PROD322142,16,120,27339.08,1.17
SYSSP0002113,SUP472060,PROD172306,26,146,54373.81,1.19
SYSSP0002114,SUP472060,PROD397846,16,92,37387.52,0.95
SYSSP0002115,SUP472060,PROD675898,18,149,73380.8,0.8
SYSSP0002116,SUP472060,PROD591465,19,106,87641.02,1.17
SYSSP0002117,SUP472060,PROD861319,33,127,32591.95,0.22
SYSSP0002118,SUP472060,PROD934794,24,143,35663.57,0.66
SYSSP0002119,SUP472060,PROD273148,26,125,65271.88,0.63
SYSSP0002120,SUP472060,PROD446968,37,94,73310.28,0.66
SYSSP0002121,SUP472060,PROD818699,25,150,65261.61,0.74
SYSSP0002122,SUP472060,PROD497108,25,135,83029.31,0.9
SYSSP0002123,SUP472060,PROD641975,18,93,52973.03,0.22
SYSSP0002124,SUP472060,PROD740967,28,143,14176.45,0.82
SYSSP0002125,SUP472060,PROD117031,32,136,90270.66,1.01
SYSSP0002126,SUP472060,PROD324082,34,133,96760.55,0.98
SYSSP0002127,SUP472060,PROD374267,29,94,103544.21,0.67
SYSSP0002128,SUP472060,PROD576919,16,139,133297.54,1.02
SYSSP0002129,SUP472060,PROD434640,34,80,85194.27,0.98
SYSSP0002130,SUP472060,PROD465962,29,114,104891.29,0.46
SYSSP0002131,SUP472060,PROD558089,37,110,63024.59,1.11
SYSSP0002132,SUP300337,PROD420297,16,135,261.18,5.36
SYSSP0002133,SUP300337,PROD315173,12,192,967.83,3.46
SYSSP0002134,SUP300337,PROD865470,11,197,195.1,7.2
SYSSP0002135,SUP300337,PROD655178,16,94,729.06,4.09
SYSSP0002136,SUP300337,PROD637450,10,109,133.73,6.51
SYSSP0002137,SUP300337,PROD372028,13,197,1643.81,6.72
SYSSP0002138,SUP614663,PROD778700,38,21,93926.04,3.15
SYSSP0002139,SUP614663,PROD114338,36,60,116406.17,3.43
SYSSP0002140,SUP614663,PROD322182,38,39,132662.5,6.7
SYSSP0002141,SUP614663,PROD806004,43,36,88893.08,3.87
SYSSP0002142,SUP614663,PROD735053,26,21,59916.17,5.4
SYSSP0002143,SUP614663,PROD391668,6,167,499.62,3.11
SYSSP0002144,SUP614663,PROD315173,9,117,961.58,2.96
SYSSP0002145,SUP614663,PROD426147,14,103,740.89,4.96
SYSSP0002146,SUP614663,PROD518098,8,68,432.57,5.63
SYSSP0002147,SUP614663,PROD752011,13,157,355.61,4.07
SYSSP0002148,SUP614663,PROD166412,13,96,828.36,7.02
SYSSP0002149,SUP614663,PROD565776,19,58,638.61,4.21
SYSSP0002150,SUP614663,PROD502491,13,189,1582.17,5.11
SYSSP0002151,SUP614663,PROD776909,9,99,1252.03,5.18
SYSSP0002152,SUP614663,PROD597305,16,178,188.89,4.32
SYSSP0002153,SUP614663,PROD222629,7,267,161.44,2.92
SYSSP0002154,SUP614663,PROD393328,8,240,395.91,7.27
SYSSP0002155,SUP614663,PROD958182,14,382,406.78,4.84
SYSSP0002156,SUP614663,PROD806537,14,362,403.36,7.11
SYSSP0002157,SUP614663,PROD626690,9,201,250.96,6.94
SYSSP0002158,SUP614663,PROD896204,11,152,552.95,6.33
SYSSP0002159,SUP614663,PROD867541,9,205,264.11,4.94
SYSSP0002160,SUP486945,PROD926730,37,48,18764.71,2.67
SYSSP0002161,SUP486945,PROD674553,35,57,55259.27,5.52
SYSSP0002162,SUP486945,PROD904858,41,42,10813.53,3.07
SYSSP0002163,SUP486945,PROD726822,44,47,17408.0,4.29
SYSSP0002164,SUP486945,PROD641975,20,43,49480.74,6.4
SYSSP0002165,SUP486945,PROD780027,20,40,76905.68,6.08
SYSSP0002166,SUP486945,PROD418594,26,56,21332.76,6.99
SYSSP0002167,SUP486945,PROD490917,34,44,71163.14,3.56
SYSSP0002168,SUP486945,PROD533321,23,55,106764.52,5.54
SYSSP0002169,SUP486945,PROD495833,9,315,1137.85,4.68
SYSSP0002170,SUP486945,PROD837954,10,200,998.14,4.97
SYSSP0002171,SUP486945,PROD842776,6,315,1043.58,4.76
SYSSP0002172,SUP486945,PROD927630,13,296,295.55,2.61
SYSSP0002173,SUP486945,PROD564635,9,394,139.15,7.06
SYSSP0002174,SUP384076,PROD803953,4,156,977.82,1.4
SYSSP0002175,SUP384076,PROD518098,8,152,444.49,2.5
SYSSP0002176,SUP384076,PROD478427,10,62,292.92,2.33
SYSSP0002177,SUP384076,PROD881549,10,176,952.03,2.93
SYSSP0002178,SUP384076,PROD202365,4,145,568.53,1.03
SYSSP0002179,SUP384076,PROD308296,6,62,186.65,1.11
SYSSP0002180,SUP384076,PROD862760,8,161,734.92,0.99
SYSSP0002181,SUP384076,PROD558723,8,187,930.57,2.86
SYSSP0002182,SUP384076,PROD529068,3,116,522.65,0.89
SYSSP0002183,SUP384076,PROD285413,3,127,1274.53,1.52
SYSSP0002184,SUP384076,PROD416822,12,147,155.55,1.17
SYSSP0002185,SUP384076,PROD805200,19,57,35073.43,1.08
SYSSP0002186,SUP384076,PROD674553,19,57,60027.2,2.92
SYSSP0002187,SUP384076,PROD475479,28,60,48594.39,1.07
SYSSP0002188,SUP384076,PROD948179,31,35,17265.82,2.25
SYSSP0002189,SUP384076,PROD397846,23,40,37921.46,1.86
SYSSP0002190,SUP384076,PROD595351,17,36,18123.43,2.37
SYSSP0002191,SUP384076,PROD780027,26,55,81340.07,1.33
SYSSP0002192,SUP384076,PROD708798,35,33,75196.22,0.97
SYSSP0002193,SUP384076,PROD121215,30,23,138211.52,2.28
SYSSP0002194,SUP899213,PROD656829,31,49,77489.63,6.74
SYSSP0002195,SUP899213,PROD239613,21,34,69960.3,4.43
SYSSP0002196,SUP899213,PROD179046,35,52,29579.59,4.5
SYSSP0002197,SUP899213,PROD199807,21,47,40487.05,4.04
SYSSP0002198,SUP899213,PROD533321,40,26,105553.53,6.88
SYSSP0002199,SUP899213,PROD722780,7,54,446.23,3.44
SYSSP0002200,SUP899213,PROD878967,8,185,1740.37,3.83
SYSSP0002201,SUP899213,PROD355021,13,140,2248.81,3.25
SYSSP0002202,SUP899213,PROD333746,16,180,959.77,4.71
SYSSP0002203,SUP899213,PROD740725,10,62,1997.27,6.16
SYSSP0002204,SUP899213,PROD242239,12,125,837.9,3.38
SYSSP0002205,SUP899213,PROD317782,13,176,214.23,3.05
SYSSP0002206,SUP899213,PROD166412,10,113,875.72,3.6
SYSSP0002207,SUP650121,PROD159532,4,241,530.45,2.16
SYSSP0002208,SUP650121,PROD824586,9,300,449.8,1.28
SYSSP0002209,SUP650121,PROD529068,7,353,501.67,2.53
SYSSP0002210,SUP650121,PROD801520,8,247,2291.19,1.43
SYSSP0002211,SUP650121,PROD147489,3,148,1860.01,2.8
SYSSP0002212,SUP650121,PROD502491,12,344,1764.82,2.68
SYSSP0002213,SUP650121,PROD878967,6,187,1819.74,0.95
SYSSP0002214,SUP650121,PROD860242,5,270,845.66,1.11
SYSSP0002215,SUP650121,PROD145767,3,342,726.63,0.85
SYSSP0002216,SUP650121,PROD943700,7,139,2020.31,2.47
SYSSP0002217,SUP650121,PROD644932,3,280,1496.43,2.08
SYSSP0002218,SUP650121,PROD169403,10,226,246.41,0.9
SYSSP0002219,SUP650121,PROD881549,3,390,942.51,1.44
SYSSP0002220,SUP650121,PROD513224,6,368,50.36,2.46
SYSSP0002221,SUP842411,PROD768636,10,139,109.47,1.37
SYSSP0002222,SUP842411,PROD878480,10,114,106.79,0.83
SYSSP0002223,SUP842411,PROD513224,8,127,50.99,2.76
SYSSP0002224,SUP842411,PROD883132,12,173,63.46,2.31
SYSSP0002225,SUP842411,PROD220764,3,87,238.49,2.68
SYSSP0002226,SUP842411,PROD944962,5,141,247.91,1.34
SYSSP0002227,SUP842411,PROD982885,9,142,111.92,1.0
SYSSP0002228,SUP842411,PROD780768,9,77,278.11,2.73
SYSSP0002229,SUP842411,PROD913894,11,165,842.48,2.73
SYSSP0002230,SUP842411,PROD922458,5,117,217.85,1.57
SYSSP0002231,SUP768854,PROD373216,28,90,72119.65,2.93
SYSSP0002232,SUP768854,PROD306854,40,62,28245.58,2.93
SYSSP0002233,SUP768854,PROD219946,30,99,29116.51,1.83
SYSSP0002234,SUP768854,PROD579536,19,73,53962.86,2.17
SYSSP0002235,SUP768854,PROD735053,36,50,61626.45,1.43
SYSSP0002236,SUP768854,PROD243902,40,58,14297.12,0.89
SYSSP0002237,SUP768854,PROD780027,24,92,80168.59,0.92
SYSSP0002238,SUP768854,PROD172306,24,40,51873.44,2.25
SYSSP0002239,SUP768854,PROD255061,15,43,25501.95,1.57
SYSSP0002240,SUP768854,PROD861319,24,90,31735.88,2.26
SYSSP0002241,SUP768854,PROD591465,39,75,81126.14,0.99
SYSSP0002242,SUP768854,PROD735656,23,49,125281.48,1.23
SYSSP0002243,SUP768854,PROD490917,33,98,74414.29,1.28
SYSSP0002244,SUP768854,PROD728437,30,99,53520.61,2.59
SYSSP0002245,SUP768854,PROD546688,8,466,308.72,2.79
SYSSP0002246,SUP768854,PROD418672,6,404,191.71,1.18
SYSSP0002247,SUP768854,PROD951452,8,597,617.75,2.57
SYSSP0002248,SUP768854,PROD899281,4,599,642.98,1.35
SYSSP0002249,SUP768854,PROD869864,8,533,269.78,1.47
SYSSP0002250,SUP768854,PROD158132,6,540,423.59,1.81
SYSSP0002251,SUP768854,PROD431699,4,442,473.08,2.63
SYSSP0002252,SUP768854,PROD295892,3,320,713.87,2.33
SYSSP0002253,SUP768854,PROD321275,10,600,762.26,1.83
SYSSP0002254,SUP768854,PROD130610,8,488,518.98,1.7
SYSSP0002255,SUP768854,PROD456871,2,536,193.48,2.49
SYSSP0002256,SUP768854,PROD132146,3,636,143.15,2.8
SYSSP0002257,SUP768854,PROD135035,5,547,239.87,1.08
SYSSP0002258,SUP768854,PROD199868,10,539,279.35,0.92
SYSSP0002259,SUP768854,PROD208310,8,314,692.68,0.81
SYSSP0002260,SUP768854,PROD633188,10,485,74.69,0.99
SYSSP0002261,SUP153872,PROD812591,10,628,391.06,2.34
SYSSP0002262,SUP153872,PROD517568,10,323,430.75,2.93
SYSSP0002263,SUP153872,PROD141468,4,364,509.31,2.21
SYSSP0002264,SUP153872,PROD764000,4,404,925.87,2.38
SYSSP0002265,SUP153872,PROD350905,2,662,200.12,2.31
SYSSP0002266,SUP153872,PROD867541,3,284,259.7,2.13
SYSSP0002267,SUP153872,PROD837954,3,516,1066.42,1.25
SYSSP0002268,SUP153872,PROD208310,9,262,710.83,1.78
SYSSP0002269,SUP153872,PROD381444,2,312,263.9,1.86
SYSSP0002270,SUP153872,PROD783414,4,669,322.55,2.67
SYSSP0002271,SUP153872,PROD842776,6,670,1143.66,1.77
SYSSP0002272,SUP153872,PROD454992,3,471,222.26,0.85
SYSSP0002273,SUP153872,PROD341162,4,669,713.67,1.33
SYSSP0002274,SUP153872,PROD638857,10,629,453.08,1.24
SYSSP0002275,SUP153872,PROD869864,9,398,271.28,1.02
SYSSP0002276,SUP153872,PROD372793,12,352,260.61,1.41
SYSSP0002277,SUP153872,PROD220764,9,154,231.26,2.59
SYSSP0002278,SUP153872,PROD297810,5,114,91.27,1.06
SYSSP0002279,SUP153872,PROD468900,9,105,297.57,0.87
SYSSP0002280,SUP153872,PROD799565,12,327,179.22,2.8
SYSSP0002281,SUP153872,PROD780768,5,339,276.75,1.81
SYSSP0002282,SUP153872,PROD851759,3,181,56.03,2.68
SYSSP0002283,SUP153872,PROD412999,11,207,283.4,2.35
SYSSP0002284,SUP153872,PROD878480,9,362,104.82,2.24
SYSSP0002285,SUP153872,PROD888795,8,388,284.28,2.37
SYSSP0002286,SUP153872,PROD934638,5,242,232.08,2.25
SYSSP0002287,SUP153872,PROD944962,9,134,254.2,2.22
SYSSP0002288,SUP153872,PROD680099,9,341,40.98,1.2
SYSSP0002289,SUP153872,PROD889216,11,369,937.95,2.34
SYSSP0002290,SUP153872,PROD913894,12,397,810.78,2.16
SYSSP0002291,SUP153872,PROD671858,9,134,729.29,2.67
SYSSP0002292,SUP153872,PROD718241,5,218,1065.03,1.03
SYSSP0002293,SUP156213,PROD986278,38,24,84325.76,1.62
SYSSP0002294,SUP156213,PROD926394,35,21,144847.13,1.51
SYSSP0002295,SUP156213,PROD576919,37,48,129078.58,2.98
SYSSP0002296,SUP156213,PROD269930,33,55,97480.93,1.36
SYSSP0002297,SUP156213,PROD926730,29,38,20000.45,2.43
SYSSP0002298,SUP156213,PROD716493,8,370,548.82,1.22
SYSSP0002299,SUP156213,PROD517568,2,149,421.42,2.58
SYSSP0002300,SUP156213,PROD392670,2,284,215.06,2.05
SYSSP0002301,SUP156213,PROD381444,3,274,262.05,2.41
SYSSP0002302,SUP156213,PROD875232,10,354,254.51,1.26
SYSSP0002303,SUP156213,PROD645007,9,356,1090.85,2.16
SYSSP0002304,SUP156213,PROD536740,10,170,1113.45,1.77
SYSSP0002305,SUP156213,PROD682144,8,136,142.6,1.08
SYSSP0002306,SUP156213,PROD855944,10,252,277.02,1.9
SYSSP0002307,SUP156213,PROD922458,3,188,210.38,1.29
SYSSP0002308,SUP156213,PROD518098,7,114,453.07,1.59
SYSSP0002309,SUP156213,PROD376807,5,123,257.82,2.07
SYSSP0002310,SUP156213,PROD324729,11,178,847.11,2.16
SYSSP0002311,SUP156213,PROD302177,11,78,858.63,2.86
SYSSP0002312,SUP156213,PROD599127,7,57,435.62,1.73
SYSSP0002313,SUP156213,PROD586819,6,135,684.82,0.93
SYSSP0002314,SUP156213,PROD553014,6,190,388.49,1.53
SYSSP0002315,SUP156213,PROD571635,3,110,124.56,2.57
SYSSP0002316,SUP725084,PROD242723,7,359,128.34,4.25
SYSSP0002317,SUP725084,PROD178465,13,216,83.63,2.78
SYSSP0002318,SUP725084,PROD626690,11,294,250.86,6.19
SYSSP0002319,SUP725084,PROD707314,15,126,157.75,4.39
SYSSP0002320,SUP725084,PROD633188,9,318,69.78,3.08
SYSSP0002321,SUP725084,PROD491559,9,288,201.9,4.22
SYSSP0002322,SUP725084,PROD534037,5,218,417.15,2.55
SYSSP0002323,SUP725084,PROD735605,15,374,74.38,7.45
SYSSP0002324,SUP725084,PROD130610,9,227,508.33,2.88
SYSSP0002325,SUP725084,PROD341162,9,192,655.37,4.07
SYSSP0002326,SUP725084,PROD261771,19,112,1052.36,3.15
SYSSP0002327,SUP725084,PROD801520,14,81,2177.31,2.88
SYSSP0002328,SUP725084,PROD405420,14,176,1456.26,6.57
SYSSP0002329,SUP725084,PROD496764,11,127,1688.0,6.4
SYSSP0002330,SUP725084,PROD889216,14,112,905.83,3.84
SYSSP0002331,SUP725084,PROD851413,17,76,1528.06,7.0
SYSSP0002332,SUP725084,PROD242239,17,121,829.77,7.06
SYSSP0002333,SUP725084,PROD502491,14,128,1685.76,3.55
SYSSP0002334,SUP725084,PROD634277,15,86,87.6,3.68
SYSSP0002335,SUP725084,PROD475691,17,166,360.15,2.61
SYSSP0002336,SUP725084,PROD803953,7,121,922.92,4.0
SYSSP0002337,SUP725084,PROD434640,19,37,78842.74,4.42
SYSSP0002338,SUP725084,PROD770532,20,44,104296.76,3.62
SYSSP0002339,SUP725084,PROD806004,30,47,87946.88,5.8
SYSSP0002340,SUP725084,PROD546815,22,42,78631.57,7.05
SYSSP0002341,SUP725084,PROD744986,43,36,91851.34,5.45
SYSSP0002342,SUP725084,PROD621546,41,41,31765.31,5.61
SYSSP0002343,SUP725084,PROD914571,35,23,38201.93,5.27
SYSSP0002344,SUP420214,PROD764000,2,393,935.41,2.89
SYSSP0002345,SUP420214,PROD381444,3,377,271.53,1.45
SYSSP0002346,SUP420214,PROD540208,8,269,308.87,1.6
SYSSP0002347,SUP420214,PROD670968,6,650,954.97,2.5
SYSSP0002348,SUP420214,PROD791201,2,313,820.99,2.25
SYSSP0002349,SUP420214,PROD867541,6,683,262.6,1.82
SYSSP0002350,SUP420214,PROD837954,9,254,1090.9,2.92
SYSSP0002351,SUP420214,PROD221119,9,576,1186.82,1.28
SYSSP0002352,SUP420214,PROD514913,2,546,203.07,1.41
SYSSP0002353,SUP420214,PROD812591,10,410,396.58,1.77
SYSSP0002354,SUP420214,PROD512151,6,642,214.4,1.37
SYSSP0002355,SUP420214,PROD392670,9,315,208.05,1.18
SYSSP0002356,SUP420214,PROD574843,2,369,466.89,0.88
SYSSP0002357,SUP420214,PROD794395,10,690,270.06,1.5
SYSSP0002358,SUP420214,PROD721254,10,617,241.95,2.89
SYSSP0002359,SUP420214,PROD286450,23,56,85052.16,2.66
SYSSP0002360,SUP420214,PROD287654,26,74,39239.35,2.12
SYSSP0002361,SUP420214,PROD904858,26,46,11193.97,1.78
SYSSP0002362,SUP420214,PROD401198,31,44,46953.33,1.52
SYSSP0002363,SUP420214,PROD948179,26,93,17520.79,1.72
SYSSP0002364,SUP420214,PROD763311,35,67,67790.25,1.11
SYSSP0002365,SUP420214,PROD570711,25,78,70868.55,1.54
SYSSP0002366,SUP420214,PROD612573,28,97,64366.84,1.84
SYSSP0002367,SUP420214,PROD641975,24,79,51189.72,1.61
SYSSP0002368,SUP420214,PROD674553,24,99,57404.94,2.1
SYSSP0002369,SUP420214,PROD213365,18,78,106404.77,1.49
SYSSP0002370,SUP420214,PROD374267,37,89,103832.49,2.52
SYSSP0002371,SUP420214,PROD409355,37,62,52251.33,1.63
SYSSP0002372,SUP420214,PROD860242,12,116,833.51,1.13
SYSSP0002373,SUP420214,PROD702891,4,139,2062.19,2.98
SYSSP0002374,SUP420214,PROD776909,12,357,1346.26,2.19
SYSSP0002375,SUP420214,PROD553014,9,375,386.55,2.66
SYSSP0002376,SUP420214,PROD183667,11,126,1714.76,2.25
SYSSP0002377,SUP420214,PROD403742,11,325,1317.26,1.23
SYSSP0002378,SUP420214,PROD722780,12,250,466.05,1.52
SYSSP0002379,SUP420214,PROD225636,8,218,1269.84,2.45
SYSSP0002380,SUP420214,PROD933197,4,223,1048.76,2.91
SYSSP0002381,SUP420214,PROD333746,9,285,999.21,2.03
SYSSP0002382,SUP420214,PROD866260,4,285,362.62,2.13
SYSSP0002383,SUP420214,PROD525556,10,314,2373.26,2.62
SYSSP0002384,SUP420214,PROD159532,5,375,531.05,2.8
SYSSP0002385,SUP420214,PROD372028,12,170,1701.16,2.55
SYSSP0002386,SUP420214,PROD405420,8,260,1472.48,1.7
SYSSP0002387,SUP420214,PROD521233,11,175,1613.14,2.19
SYSSP0002388,SUP420214,PROD881549,6,192,953.6,0.83
SYSSP0002389,SUP420214,PROD253300,4,314,182.72,2.02
SYSSP0002390,SUP420214,PROD420297,10,151,276.6,0.87
SYSSP0002391,SUP420214,PROD637450,9,112,147.5,2.98
SYSSP0002392,SUP321275,PROD329659,4,305,176.98,1.33
SYSSP0002393,SUP321275,PROD165142,6,160,526.18,2.61
SYSSP0002394,SUP321275,PROD551860,7,155,456.68,0.9
SYSSP0002395,SUP321275,PROD381607,7,329,399.2,2.19
SYSSP0002396,SUP321275,PROD132146,8,248,148.63,2.34
SYSSP0002397,SUP321275,PROD642895,4,360,57.6,2.77
SYSSP0002398,SUP321275,PROD951452,7,332,599.57,1.76
SYSSP0002399,SUP321275,PROD341162,10,243,722.2,1.01
SYSSP0002400,SUP321275,PROD724756,6,352,380.49,2.04
SYSSP0002401,SUP321275,PROD822858,10,396,102.59,2.84
SYSSP0002402,SUP572387,PROD805200,28,53,34684.7,2.74
SYSSP0002403,SUP572387,PROD865433,25,26,64515.53,1.16
SYSSP0002404,SUP572387,PROD172306,24,37,52051.23,1.29
SYSSP0002405,SUP572387,PROD838253,20,38,53969.81,1.37
SYSSP0002406,SUP572387,PROD476018,34,26,24879.89,2.27
SYSSP0002407,SUP572387,PROD704201,19,26,65995.77,2.65
SYSSP0002408,SUP572387,PROD397846,39,30,36236.41,2.79
SYSSP0002409,SUP572387,PROD396020,32,54,15637.29,0.81
SYSSP0002410,SUP572387,PROD421080,15,43,70152.77,2.87
SYSSP0002411,SUP572387,PROD308496,33,47,100930.17,1.95
SYSSP0002412,SUP572387,PROD546688,9,251,318.49,2.38
SYSSP0002413,SUP572387,PROD456871,3,327,203.89,1.89
SYSSP0002414,SUP572387,PROD730193,3,170,540.29,2.41
SYSSP0002415,SUP572387,PROD869864,3,281,279.84,2.44
SYSSP0002416,SUP572387,PROD302897,5,138,251.47,1.92
SYSSP0002417,SUP572387,PROD486649,6,332,390.07,1.93
SYSSP0002418,SUP572387,PROD418672,3,261,195.12,0.88
SYSSP0002419,SUP572387,PROD329659,3,366,172.96,2.65
SYSSP0002420,SUP572387,PROD759176,2,104,65.35,2.09
SYSSP0002421,SUP572387,PROD494956,5,200,710.54,1.13
SYSSP0002422,SUP576086,PROD581532,3,1028,927.0,2.45
SYSSP0002423,SUP576086,PROD377304,2,944,174.63,2.03
SYSSP0002424,SUP576086,PROD565765,5,682,957.67,2.31
SYSSP0002425,SUP576086,PROD512151,8,1146,211.81,2.2
SYSSP0002426,SUP576086,PROD764000,9,1043,927.47,1.2
SYSSP0002427,SUP576086,PROD536740,6,737,1118.32,2.27
SYSSP0002428,SUP576086,PROD874814,9,1145,717.95,1.59
SYSSP0002429,SUP576086,PROD189856,9,802,812.48,1.05
SYSSP0002430,SUP576086,PROD495833,6,929,1213.65,1.52
SYSSP0002431,SUP576086,PROD211579,8,618,905.93,2.9
SYSSP0002432,SUP576086,PROD720407,3,855,417.32,2.35
SYSSP0002433,SUP576086,PROD337547,9,1000,1136.9,2.31
SYSSP0002434,SUP576086,PROD130914,2,797,976.36,1.27
SYSSP0002435,SUP576086,PROD867541,8,562,268.83,1.51
SYSSP0002436,SUP576086,PROD454992,7,921,225.63,1.77
SYSSP0002437,SUP576086,PROD729371,8,766,415.94,1.39
SYSSP0002438,SUP576086,PROD222629,5,847,176.88,0.9
SYSSP0002439,SUP576086,PROD381607,9,919,382.93,2.73
SYSSP0002440,SUP576086,PROD389913,10,711,258.16,1.04
SYSSP0002441,SUP576086,PROD633188,7,632,73.65,0.84
SYSSP0002442,SUP576086,PROD572436,2,888,316.69,2.35
SYSSP0002443,SUP307428,PROD550797,15,367,566.63,3.31
SYSSP0002444,SUP307428,PROD130610,11,461,483.17,6.17
SYSSP0002445,SUP307428,PROD526949,4,682,338.73,7.2
SYSSP0002446,SUP307428,PROD642895,9,453,57.5,2.71
SYSSP0002447,SUP307428,PROD978292,10,262,674.15,6.36
SYSSP0002448,SUP307428,PROD551860,7,389,429.96,6.56
SYSSP0002449,SUP307428,PROD321275,15,455,692.13,6.2
SYSSP0002450,SUP307428,PROD800646,8,289,552.93,6.11
SYSSP0002451,SUP307428,PROD927630,10,257,308.58,5.21
SYSSP0002452,SUP307428,PROD514913,6,626,189.23,4.46
SYSSP0002453,SUP307428,PROD513160,10,467,461.97,2.62
SYSSP0002454,SUP307428,PROD644932,12,203,1334.47,7.35
SYSSP0002455,SUP307428,PROD529068,17,292,476.37,2.97
SYSSP0002456,SUP307428,PROD133958,15,242,969.6,7.04
SYSSP0002457,SUP307428,PROD660081,17,225,570.19,7.47
SYSSP0002458,SUP307428,PROD824586,13,379,437.72,4.76
SYSSP0002459,SUP307428,PROD986589,14,303,1490.74,4.74
SYSSP0002460,SUP307428,PROD261771,16,155,1021.83,4.16
SYSSP0002461,SUP307428,PROD786587,6,387,1700.67,6.82
SYSSP0002462,SUP307428,PROD648102,16,227,457.06,4.52
SYSSP0002463,SUP307428,PROD702891,16,390,1947.34,2.79
SYSSP0002464,SUP307428,PROD317782,14,310,210.46,4.19
SYSSP0002465,SUP307428,PROD473023,7,264,60.86,5.49
SYSSP0002466,SUP307428,PROD393992,7,207,117.98,6.47
SYSSP0002467,SUP273982,PROD572398,21,30,26416.42,3.11
SYSSP0002468,SUP273982,PROD865433,26,27,59403.71,4.62
SYSSP0002469,SUP273982,PROD548580,27,53,42538.29,6.24
SYSSP0002470,SUP273982,PROD926730,37,45,18505.05,3.09
SYSSP0002471,SUP273982,PROD934794,31,37,32643.36,5.58
SYSSP0002472,SUP273982,PROD986982,32,30,49542.4,5.12
SYSSP0002473,SUP273982,PROD728437,27,43,51353.8,3.76
SYSSP0002474,SUP273982,PROD770532,32,41,108605.08,6.1
SYSSP0002475,SUP273982,PROD341162,7,368,679.95,4.87
SYSSP0002476,SUP273982,PROD295892,12,191,656.59,2.84
SYSSP0002477,SUP273982,PROD431699,6,196,430.33,2.97
SYSSP0002478,SUP273982,PROD158132,13,148,377.4,4.84
SYSSP0002479,SUP273982,PROD381607,6,279,374.13,6.92
SYSSP0002480,SUP273982,PROD899281,14,107,622.64,3.87
SYSSP0002481,SUP273982,PROD343807,14,256,131.74,6.33
SYSSP0002482,SUP273982,PROD324345,12,377,314.99,3.51
SYSSP0002483,SUP273982,PROD534037,6,210,424.06,3.81
SYSSP0002484,SUP273982,PROD517568,6,367,410.49,6.33
SYSSP0002485,SUP273982,PROD179710,14,120,166.02,6.19
SYSSP0002486,SUP273982,PROD375097,19,171,348.28,2.51
SYSSP0002487,SUP273982,PROD655178,9,73,761.99,5.57
SYSSP0002488,SUP273982,PROD221707,8,171,448.8,4.12
SYSSP0002489,SUP273982,PROD483629,6,180,255.35,4.63
SYSSP0002490,SUP273982,PROD420297,14,127,268.73,3.09
SYSSP0002491,SUP273982,PROD145767,16,146,709.11,6.03
SYSSP0002492,SUP273982,PROD817644,12,183,185.57,2.89
